condition,split,protein,protein_length,eligible_start_index_0based,eligible_end_index_0based_exclusive,terminal_exclusion_used,n_flexibility_supporting_bands,n_rigidity_supporting_bands,n_total_bands,profile_identity_max_abs_error
esm3_frozen_bilstm_attn,validation,3jtz_A,88,1,87,0,3,2,5,6.242079075846618e-09
esm3_frozen_bilstm_attn,validation,3kef_B,326,1,325,0,10,8,18,2.2622690387663624e-09
esm3_frozen_bilstm_attn,validation,3kvd_D,242,1,241,0,10,9,19,4.2327426008625935e-09
esm3_frozen_bilstm_attn,validation,3l1e_A,106,1,105,0,4,3,7,5.9425158127623945e-09
esm3_frozen_bilstm_attn,validation,3l2a_A,129,1,128,0,4,3,7,3.451169572343815e-09
esm3_frozen_bilstm_attn,validation,3lur_B,158,1,157,0,4,4,8,3.924548686029539e-09
esm3_frozen_bilstm_attn,validation,3mfd_A,334,1,333,0,10,9,19,3.38196670668367e-09
esm3_frozen_bilstm_attn,validation,3mhs_B,96,1,95,0,1,1,2,3.1733153882385068e-09
esm3_frozen_bilstm_attn,validation,3mmh_B,167,1,166,0,4,4,8,5.645476974791563e-09
esm3_frozen_bilstm_attn,validation,3mwz_A,115,1,114,0,4,3,7,9.126954303440016e-09
esm3_frozen_bilstm_attn,validation,3n4j_A,165,1,164,0,4,3,7,8.48199044334308e-09
esm3_frozen_bilstm_attn,validation,3nis_B,82,1,81,0,3,2,5,1.069040322931869e-08
esm3_frozen_bilstm_attn,validation,3nrw_A,117,1,116,0,2,3,5,5.376012968127952e-09
esm3_frozen_bilstm_attn,validation,3o04_A,413,1,412,0,10,10,20,2.7911450928286285e-09
esm3_frozen_bilstm_attn,validation,3p3g_A,300,1,299,0,7,6,13,3.843659834856794e-09
esm3_frozen_bilstm_attn,validation,3p4h_A,118,1,117,0,6,5,11,6.028073151753688e-09
esm3_frozen_bilstm_attn,validation,3qra_A,157,1,156,0,6,5,11,3.3388296571956744e-09
esm3_frozen_bilstm_attn,validation,3sfv_B,344,1,343,0,5,6,11,1.8295598369633126e-09
esm3_frozen_bilstm_attn,validation,3t92_A,121,1,120,0,3,2,5,2.025596046451028e-08
esm3_frozen_bilstm_attn,validation,3vor_A,182,1,181,0,4,4,8,4.50581905120373e-09
esm3_frozen_bilstm_attn,validation,3wa1_A,389,1,388,0,8,7,15,1.4700702877235017e-09
esm3_frozen_bilstm_attn,validation,3wwh_A,330,1,329,0,8,6,14,4.481021775859517e-09
esm3_frozen_bilstm_attn,validation,4b6i_D,102,1,101,0,2,1,3,6.21232310038522e-09
esm3_frozen_bilstm_attn,validation,4cjn_A,642,1,641,0,16,16,32,2.231837603616782e-09
esm3_frozen_bilstm_attn,validation,4csb_A,124,1,123,0,5,4,9,4.817355403474721e-09
esm3_frozen_bilstm_attn,validation,4cv7_A,113,1,112,0,3,2,5,6.34065955296137e-09
esm3_frozen_bilstm_attn,validation,4dok_A,208,1,207,0,6,6,12,2.779266594643559e-09
esm3_frozen_bilstm_attn,validation,4dol_A,217,1,216,0,6,5,11,5.136730152344171e-09
esm3_frozen_bilstm_attn,validation,4exo_A,146,1,145,0,3,3,6,7.3101205089187715e-09
esm3_frozen_bilstm_attn,validation,4h9n_C,212,1,211,0,4,5,9,1.8115451361211399e-09
esm3_frozen_bilstm_attn,validation,4k2m_A,443,1,442,0,9,10,19,1.972334073840898e-09
esm3_frozen_bilstm_attn,validation,4koq_A,180,1,179,0,5,5,10,3.6070133546672878e-09
esm3_frozen_bilstm_attn,validation,4lim_A,391,1,390,0,10,11,21,7.254896683406287e-09
esm3_frozen_bilstm_attn,validation,4lty_A,354,1,353,0,9,9,18,2.903639995111007e-09
esm3_frozen_bilstm_attn,validation,4mmj_A,95,1,94,0,4,2,6,4.78586625884958e-09
esm3_frozen_bilstm_attn,validation,4ndt_A,94,1,93,0,3,2,5,6.569615962348507e-09
esm3_frozen_bilstm_attn,validation,4obi_A,106,1,105,0,5,4,9,1.3189527692247793e-08
esm3_frozen_bilstm_attn,validation,4p3x_A,305,1,304,0,11,11,22,4.2813137479669194e-09
esm3_frozen_bilstm_attn,validation,4rr9_A,136,1,135,0,4,3,7,6.741056601811124e-09
esm3_frozen_bilstm_attn,validation,4whe_A,150,1,149,0,0,1,1,3.296396045016081e-09
esm3_frozen_bilstm_attn,validation,4xb4_A,152,1,151,0,3,4,7,2.3056512254981953e-09
esm3_frozen_bilstm_attn,validation,4xb5_A,326,1,325,0,10,9,19,1.2499189461223636e-09
esm3_frozen_bilstm_attn,validation,4xqm_A,94,1,93,0,3,2,5,4.560682942411631e-09
esm3_frozen_bilstm_attn,validation,4z3x_A,653,1,652,0,17,18,35,2.8832847220883195e-09
esm3_frozen_bilstm_attn,validation,4z8q_B,98,1,97,0,4,3,7,7.442153560077713e-09
esm3_frozen_bilstm_attn,validation,5dmu_A,301,1,300,0,9,8,17,5.227717814193511e-09
esm3_frozen_bilstm_attn,validation,5e3e_A,104,1,103,0,2,3,5,3.821615912613652e-09
esm3_frozen_bilstm_attn,validation,5e7x_A,155,1,154,0,2,3,5,3.5921725594079135e-09
esm3_frozen_bilstm_attn,validation,5ef9_A,174,1,173,0,6,5,11,2.334538562465127e-09
esm3_frozen_bilstm_attn,validation,5eg7_A,161,1,160,0,4,2,6,4.562294098064967e-09
esm3_frozen_bilstm_attn,validation,5en2_C,141,1,140,0,4,3,7,6.396494445226608e-09
esm3_frozen_bilstm_attn,validation,5g38_A,172,1,171,0,5,4,9,1.8583392602522508e-09
esm3_frozen_bilstm_attn,validation,5h7w_B,529,1,528,0,15,14,29,3.915203272697454e-09
esm3_frozen_bilstm_attn,validation,5hee_B,262,1,261,0,8,7,15,6.494566662240686e-09
esm3_frozen_bilstm_attn,validation,5iz3_B,316,1,315,0,8,9,17,2.3010098271214474e-09
esm3_frozen_bilstm_attn,validation,5k6d_B,78,1,77,0,1,0,1,1.1278821432370023e-08
esm3_frozen_bilstm_attn,validation,5kts_A,304,1,303,0,11,10,21,6.04189898112395e-09
esm3_frozen_bilstm_attn,validation,5l0s_A,357,1,356,0,10,9,19,1.702113827661833e-08
esm3_frozen_bilstm_attn,validation,5muy_B,328,1,327,0,9,7,16,1.3121546071914736e-09
esm3_frozen_bilstm_attn,validation,5o9e_A,201,1,200,0,8,7,15,2.7393984858292697e-09
esm3_frozen_bilstm_attn,validation,5op0_B,331,1,330,0,7,6,13,4.269452347216429e-09
esm3_frozen_bilstm_attn,validation,5ori_A,583,1,582,0,13,14,27,8.033816945030026e-10
esm3_frozen_bilstm_attn,validation,5osw_A,583,1,582,0,13,14,27,8.033816945030026e-10
esm3_frozen_bilstm_attn,validation,5txr_B,491,1,490,0,12,11,23,3.3993514669816705e-09
esm3_frozen_bilstm_attn,validation,5uc0_A,163,1,162,0,5,6,11,1.3293524059321271e-08
esm3_frozen_bilstm_attn,validation,5uki_A,351,1,350,0,9,9,18,5.748395537352735e-09
esm3_frozen_bilstm_attn,validation,5um3_A,75,1,74,0,4,2,6,1.5218881266321205e-08
esm3_frozen_bilstm_attn,validation,5v0m_A,98,1,97,0,3,3,6,5.603663311148921e-09
esm3_frozen_bilstm_attn,validation,5wx9_A,131,1,130,0,2,2,4,5.486008092248085e-09
esm3_frozen_bilstm_attn,validation,5x1e_B,148,1,147,0,4,4,8,4.049692137186867e-09
esm3_frozen_bilstm_attn,validation,5z1n_A,168,1,167,0,4,4,8,1.6898564769718405e-09
esm3_frozen_bilstm_attn,validation,5znj_A,567,1,566,0,17,18,35,2.0453168048106818e-09
esm3_frozen_bilstm_attn,validation,6hj6_A,171,1,170,0,5,4,9,3.899828016074025e-09
esm3_frozen_bilstm_attn,validation,6mbg_A,285,1,284,0,8,6,14,7.494256770712582e-09
esm3_frozen_bilstm_attn,validation,6q9c_A,155,1,154,0,5,6,11,5.0228021741816065e-09
esm3_frozen_bilstm_attn,validation,6ypi_A,97,1,96,0,1,1,2,8.610360424654573e-09
esm3_frozen_bilstm_attn,validation,7aex_A,275,1,274,0,7,5,12,1.7275316732678903e-09
esm3_frozen_bilstm_attn,validation,7ec1_A,505,1,504,0,18,17,35,2.8049287337239548e-09
esm3_frozen_bilstm_attn,validation,7onn_A,410,1,409,0,12,11,23,2.932935228017186e-09
esm3_frozen_bilstm_attn,test,1btk_A,169,1,168,0,4,4,8,6.655348272488482e-09
esm3_frozen_bilstm_attn,test,1cpq_A,129,1,128,0,2,2,4,2.5553537064126886e-09
esm3_frozen_bilstm_attn,test,1dci_C,275,1,274,0,7,6,13,3.235463452710974e-09
esm3_frozen_bilstm_attn,test,1dow_A,205,1,204,0,5,4,9,3.813067639413248e-09
esm3_frozen_bilstm_attn,test,1dpt_A,117,1,116,0,3,3,6,4.0820087310322606e-09
esm3_frozen_bilstm_attn,test,1dzf_A,215,1,214,0,6,6,12,1.9914986992830563e-08
esm3_frozen_bilstm_attn,test,1ez3_B,127,1,126,0,2,2,4,2.6293429655765976e-09
esm3_frozen_bilstm_attn,test,1f9p_A,85,1,84,0,4,3,7,2.7594417417731165e-08
esm3_frozen_bilstm_attn,test,1fxo_G,293,1,292,0,9,9,18,2.300652335307518e-09
esm3_frozen_bilstm_attn,test,1h99_A,224,1,223,0,5,5,10,4.066346370734664e-09
esm3_frozen_bilstm_attn,test,1ijx_C,127,1,126,0,3,3,6,1.0625424984311849e-08
esm3_frozen_bilstm_attn,test,1ikt_A,120,1,119,0,3,3,6,1.4663569913864194e-08
esm3_frozen_bilstm_attn,test,1im5_A,180,1,179,0,4,4,8,4.561098831956656e-09
esm3_frozen_bilstm_attn,test,1io1_A,398,1,397,0,9,9,18,1.8310473137717054e-09
esm3_frozen_bilstm_attn,test,1iom_A,377,1,376,0,14,12,26,2.5822564087008004e-09
esm3_frozen_bilstm_attn,test,1j8e_A,44,1,43,0,1,1,2,1.3078301108748747e-08
esm3_frozen_bilstm_attn,test,1jhs_A,188,1,187,0,5,5,10,5.892873300439305e-09
esm3_frozen_bilstm_attn,test,1jif_A,122,1,121,0,4,2,6,1.4253156432886271e-08
esm3_frozen_bilstm_attn,test,1jo0_A,98,1,97,0,3,2,5,5.996589003132158e-09
esm3_frozen_bilstm_attn,test,1jyo_B,130,1,129,0,2,2,4,6.005130170905204e-09
esm3_frozen_bilstm_attn,test,1knt_A,58,1,57,0,2,2,4,2.5193049424387937e-08
esm3_frozen_bilstm_attn,test,1l5o_A,356,1,355,0,11,10,21,3.8004901448118744e-09
esm3_frozen_bilstm_attn,test,1l9l_A,74,1,73,0,2,2,4,2.6674777053870002e-08
esm3_frozen_bilstm_attn,test,1llf_B,534,1,533,0,17,17,34,4.66876315385889e-09
esm3_frozen_bilstm_attn,test,1lr0_A,129,1,128,0,3,3,6,9.113570342833555e-09
esm3_frozen_bilstm_attn,test,1lwd_B,413,1,412,0,9,10,19,6.9515317946411415e-09
esm3_frozen_bilstm_attn,test,1m7v_A,363,1,362,0,10,10,20,1.6207040154370134e-09
esm3_frozen_bilstm_attn,test,1msc_A,129,1,128,0,4,3,7,1.5098103212096703e-08
esm3_frozen_bilstm_attn,test,1msk_A,331,1,330,0,10,10,20,1.6754380105510336e-09
esm3_frozen_bilstm_attn,test,1nf8_A,207,1,206,0,6,4,10,6.078664682718227e-09
esm3_frozen_bilstm_attn,test,1ntv_A,152,1,151,0,6,7,13,1.614760591905906e-08
esm3_frozen_bilstm_attn,test,1nty_A,311,1,310,0,8,9,17,4.25470059184363e-09
esm3_frozen_bilstm_attn,test,1o98_A,511,1,510,0,14,14,28,2.2944608435437885e-09
esm3_frozen_bilstm_attn,test,1ouw_C,152,1,151,0,4,3,7,6.27206286907267e-09
esm3_frozen_bilstm_attn,test,1pby_C,79,1,78,0,4,3,7,2.5759625543742004e-09
esm3_frozen_bilstm_attn,test,1q74_C,303,1,302,0,6,6,12,8.21105627935026e-09
esm3_frozen_bilstm_attn,test,1qau_A,112,1,111,0,5,2,7,1.1064635430102499e-08
esm3_frozen_bilstm_attn,test,1qhv_A,195,1,194,0,6,6,12,3.3674429911201287e-09
esm3_frozen_bilstm_attn,test,1qnx_A,209,1,208,0,5,5,10,3.7137768416073413e-09
esm3_frozen_bilstm_attn,test,1rk8_B,147,1,146,0,4,4,8,1.2404994809145364e-08
esm3_frozen_bilstm_attn,test,1t61_E,229,1,228,0,6,5,11,2.3859446640628335e-09
esm3_frozen_bilstm_attn,test,1t9i_B,163,1,162,0,5,5,10,8.191457290251947e-09
esm3_frozen_bilstm_attn,test,1u07_A,90,1,89,0,3,3,6,5.204185971052766e-09
esm3_frozen_bilstm_attn,test,1v4p_C,157,1,156,0,3,4,7,6.049168721489195e-09
esm3_frozen_bilstm_attn,test,1vk1_A,242,1,241,0,5,6,11,1.1642253827659488e-09
esm3_frozen_bilstm_attn,test,1vr8_A,142,1,141,0,3,2,5,2.35486252719852e-09
esm3_frozen_bilstm_attn,test,1wlg_B,299,1,298,0,11,10,21,2.8968507592708193e-09
esm3_frozen_bilstm_attn,test,1wpu_A,147,1,146,0,4,3,7,6.229298854520948e-09
esm3_frozen_bilstm_attn,test,1wqj_B,80,1,79,0,2,1,3,9.969539860321674e-09
esm3_frozen_bilstm_attn,test,1wx1_B,335,1,334,0,7,8,15,2.3065602761107584e-09
esm3_frozen_bilstm_attn,test,1xg0_A,76,1,75,0,2,2,4,4.9103769939051745e-09
esm3_frozen_bilstm_attn,test,1xkr_A,206,1,205,0,5,5,10,4.623110783086304e-09
esm3_frozen_bilstm_attn,test,1xta_A,221,1,220,0,8,6,14,5.05714847776062e-09
esm3_frozen_bilstm_attn,test,1ys1_X,320,1,319,0,10,9,19,1.984708397628765e-09
esm3_frozen_bilstm_attn,test,1yu5_X,67,1,66,0,2,2,4,7.820173841821543e-09
esm3_frozen_bilstm_attn,test,1z7k_B,62,1,61,0,2,1,3,6.747521652528121e-09
esm3_frozen_bilstm_attn,test,1zd7_B,159,1,158,0,7,5,12,3.1286697677046504e-09
esm3_frozen_bilstm_attn,test,1zjc_A,418,1,417,0,10,10,20,1.7123762408033372e-09
esm3_frozen_bilstm_attn,test,1zsw_A,338,1,337,0,10,9,19,1.7829977494443483e-09
esm3_frozen_bilstm_attn,test,2b0t_A,738,1,737,0,17,17,34,1.3573512314124514e-09
esm3_frozen_bilstm_attn,test,2bln_B,305,1,304,0,8,9,17,1.9513136662041575e-09
esm3_frozen_bilstm_attn,test,2cx7_A,130,1,129,0,4,4,8,3.2720697262789145e-09
esm3_frozen_bilstm_attn,test,2ehq_A,516,1,515,0,12,12,24,4.64983873627034e-09
esm3_frozen_bilstm_attn,test,2fb6_A,117,1,116,0,4,4,8,6.269047503337788e-09
esm3_frozen_bilstm_attn,test,2fe5_A,94,1,93,0,4,2,6,7.405398960713683e-09
esm3_frozen_bilstm_attn,test,2gg6_A,455,1,454,0,14,12,26,2.5027522276843683e-09
esm3_frozen_bilstm_attn,test,2gkr_I,51,1,50,0,1,1,2,1.1665266974603128e-08
esm3_frozen_bilstm_attn,test,2h1t_B,188,1,187,0,6,6,12,1.2289048001434821e-08
esm3_frozen_bilstm_attn,test,2hq4_A,161,1,160,0,4,3,7,3.6931115943161785e-09
esm3_frozen_bilstm_attn,test,2hy5_A,130,1,129,0,4,3,7,9.827689773089787e-09
esm3_frozen_bilstm_attn,test,2hyv_A,308,1,307,0,9,10,19,7.127602508205655e-09
esm3_frozen_bilstm_attn,test,2ie6_A,318,1,317,0,11,11,22,3.84133325148639e-09
esm3_frozen_bilstm_attn,test,2igp_A,120,1,119,0,4,3,7,5.1513779908418655e-09
esm3_frozen_bilstm_attn,test,2in8_A,139,1,138,0,5,5,10,4.8262549512401165e-09
esm3_frozen_bilstm_attn,test,2j7z_A,68,1,67,0,3,2,5,8.290447439662785e-09
esm3_frozen_bilstm_attn,test,2ot9_A,180,1,179,0,6,5,11,5.8741802533290866e-09
esm3_frozen_bilstm_attn,test,2ozl_A,365,1,364,0,6,6,12,2.5471376119412525e-09
esm3_frozen_bilstm_attn,test,2pag_A,135,1,134,0,3,2,5,6.539051966569787e-09
esm3_frozen_bilstm_attn,test,2prv_A,153,1,152,0,5,5,10,1.2970969187620085e-08
esm3_frozen_bilstm_attn,test,2qjz_A,123,1,122,0,5,4,9,7.29498950136076e-09
esm3_frozen_bilstm_attn,test,2qud_A,125,1,124,0,4,3,7,8.063184342432805e-09
esm3_frozen_bilstm_attn,test,2rjw_A,67,1,66,0,2,1,3,3.576893448098417e-09
esm3_frozen_bilstm_attn,test,2rku_A,294,1,293,0,9,7,16,7.518434763653659e-09
esm3_frozen_bilstm_attn,test,2rkv_A,451,1,450,0,10,9,19,6.282505182753084e-09
esm3_frozen_bilstm_attn,test,2v9m_A,274,1,273,0,8,9,17,3.80395293042568e-09
esm3_frozen_bilstm_attn,test,2vfx_C,206,1,205,0,4,3,7,2.577263513714456e-09
esm3_frozen_bilstm_attn,test,2vkp_B,109,1,108,0,3,4,7,1.3727482262027024e-08
esm3_frozen_bilstm_attn,test,2vri_A,174,1,173,0,7,7,14,4.28117941098094e-09
esm3_frozen_bilstm_attn,test,2vrs_C,211,1,210,0,3,2,5,7.330196893917673e-09
esm3_frozen_bilstm_attn,test,2vzc_A,131,1,130,0,2,3,5,8.349556157583038e-09
esm3_frozen_bilstm_attn,test,2w86_A,147,1,146,0,5,3,8,4.101110562260146e-09
esm3_frozen_bilstm_attn,test,2w8x_A,72,1,71,0,2,2,4,1.3364186202124984e-08
esm3_frozen_bilstm_attn,test,2waw_A,199,1,198,0,7,6,13,3.379073687526102e-09
esm3_frozen_bilstm_attn,test,2wfr_A,165,1,164,0,3,3,6,1.2307062924321599e-08
esm3_frozen_bilstm_attn,test,2wpq_C,99,1,98,0,0,3,3,4.821857357839576e-10
esm3_frozen_bilstm_attn,test,2x9o_A,244,1,243,0,6,6,12,2.8441702326631457e-09
esm3_frozen_bilstm_attn,test,2xdg_A,92,1,91,0,2,2,4,8.092103431778241e-09
esm3_frozen_bilstm_attn,test,2xjq_A,258,1,257,0,7,4,11,2.480454064368587e-09
esm3_frozen_bilstm_attn,test,2xz3_A,463,1,462,0,8,7,15,3.235282708402565e-09
esm3_frozen_bilstm_attn,test,2y44_A,184,1,183,0,3,3,6,1.9773676029899434e-09
esm3_frozen_bilstm_attn,test,2y7b_A,134,1,133,0,5,5,10,6.515810113683074e-09
esm3_frozen_bilstm_attn,test,2zfz_D,79,1,78,0,1,1,2,5.7008984200024315e-09
esm3_frozen_bilstm_attn,test,3apa_A,141,1,140,0,5,3,8,3.682160354401276e-09
esm3_frozen_bilstm_attn,test,3b4w_A,495,1,494,0,12,10,22,1.5551115950529493e-09
esm3_frozen_bilstm_attn,test,3bk5_A,237,1,236,0,8,8,16,4.367466388544017e-09
esm3_frozen_bilstm_attn,test,3bpt_A,363,1,362,0,9,9,18,2.313095492922912e-09
esm3_frozen_bilstm_attn,test,3bqp_B,80,1,79,0,2,2,4,3.674738513481657e-09
esm3_frozen_bilstm_attn,test,3cla_A,213,1,212,0,6,6,12,5.034856087604567e-09
esm3_frozen_bilstm_attn,test,3cyi_A,110,1,109,0,4,3,7,4.6490811200783355e-09
esm3_frozen_bilstm_attn,test,3d3y_A,425,1,424,0,11,12,23,2.074239002780587e-09
esm3_frozen_bilstm_attn,test,3da8_A,215,1,214,0,6,5,11,6.564240706552482e-09
esm3_frozen_bilstm_attn,test,3dff_A,273,1,272,0,8,7,15,4.580392953812407e-09
esm3_frozen_bilstm_attn,test,3dpg_B,338,1,337,0,6,6,12,1.3989456260077304e-09
esm3_frozen_bilstm_attn,test,3dza_A,191,1,190,0,3,3,6,6.525692874959077e-09
esm3_frozen_bilstm_attn,test,3e2d_A,502,1,501,0,13,13,26,3.441848583918272e-09
esm3_frozen_bilstm_attn,test,3e7h_A,103,1,102,0,3,3,6,3.6447040940856823e-09
esm3_frozen_bilstm_attn,test,3f7w_A,288,1,287,0,8,8,16,4.230049199804853e-09
esm3_frozen_bilstm_attn,test,3fkc_A,116,1,115,0,3,3,6,5.887075715804713e-09
esm3_frozen_bilstm_attn,test,3fpu_A,100,1,99,0,4,3,7,1.4048768370855669e-08
esm3_frozen_bilstm_attn,test,3ghd_A,70,1,69,0,2,2,4,1.2784040492874738e-08
esm3_frozen_bilstm_attn,test,3gkj_A,232,1,231,0,5,4,9,2.0733281758111843e-09
esm3_frozen_bilstm_attn,test,3gnu_P,213,1,212,0,6,5,11,4.618240012632668e-09
esm3_frozen_bilstm_attn,test,3gqh_A,163,1,162,0,6,5,11,4.08781564154026e-09
esm3_frozen_bilstm_attn,test,3h2d_B,155,1,154,0,4,4,8,1.3984866598093504e-08
esm3_frozen_bilstm_attn,test,3hlz_B,269,1,268,0,12,11,23,1.3567829082461458e-09
esm3_frozen_bilstm_attn,test,3i94_A,248,1,247,0,7,6,13,3.7134735286770137e-09
esm3_frozen_bilstm_attn,test,3ic3_B,101,1,100,0,1,2,3,7.946992841567635e-09
esm3_frozen_bilstm_attn,test,3igz_B,561,1,560,0,13,13,26,2.118921038629651e-09
esm3_frozen_bilstm_attn,test,3ino_A,143,1,142,0,3,3,6,3.944527371402273e-09
esm3_frozen_bilstm_attn,test,3ipj_A,95,1,94,0,3,3,6,1.1952892009503557e-08
esm3_frozen_bilstm_attn,test,3jsz_A,525,1,524,0,13,12,25,1.5299652655897944e-09
esm3_frozen_bilstm_attn,test,3ju3_A,118,1,117,0,3,3,6,5.915092859964943e-09
esm3_frozen_bilstm_attn,test,3jub_A,153,1,152,0,4,3,7,5.171330919040429e-09
esm3_frozen_bilstm_attn,test,3l84_A,632,1,631,0,15,14,29,1.630203527724916e-09
esm3_frozen_bilstm_attn,test,3lbl_A,95,1,94,0,4,2,6,8.116330718621612e-09
esm3_frozen_bilstm_attn,test,3lti_A,296,1,295,0,11,9,20,6.772125971110654e-09
esm3_frozen_bilstm_attn,test,3lvu_D,258,1,257,0,6,7,13,3.7533967045533245e-09
esm3_frozen_bilstm_attn,test,3m4r_A,222,1,221,0,8,7,15,5.680327319623757e-09
esm3_frozen_bilstm_attn,test,3mol_B,184,1,183,0,5,5,10,3.2190936583020857e-09
esm3_frozen_bilstm_attn,test,3mqz_A,215,1,214,0,5,6,11,8.137235329996884e-09
esm3_frozen_bilstm_attn,test,3msu_B,427,1,426,0,17,15,32,3.4187603858981674e-09
esm3_frozen_bilstm_attn,test,3nuf_A,119,1,118,0,3,3,6,1.5449939105849353e-08
esm3_frozen_bilstm_attn,test,3o3x_A,198,1,197,0,4,3,7,2.980052205003858e-09
esm3_frozen_bilstm_attn,test,3o6p_A,229,1,228,0,6,6,12,1.396388071839283e-08
esm3_frozen_bilstm_attn,test,3oi8_A,156,1,155,0,5,5,10,4.655397844999243e-09
esm3_frozen_bilstm_attn,test,3onj_A,97,1,96,0,2,2,4,6.550735065502522e-09
esm3_frozen_bilstm_attn,test,3ooi_A,232,1,231,0,7,4,11,5.111965961646092e-09
esm3_frozen_bilstm_attn,test,3ot9_B,399,1,398,0,12,12,24,2.8949636021735614e-09
esm3_frozen_bilstm_attn,test,3owt_B,157,1,156,0,3,3,6,3.2845042241547162e-09
esm3_frozen_bilstm_attn,test,3oxp_A,150,1,149,0,4,4,8,1.4141903648123844e-08
esm3_frozen_bilstm_attn,test,3oyv_A,361,1,360,0,7,7,14,2.7844571093282866e-09
esm3_frozen_bilstm_attn,test,3q0i_A,318,1,317,0,11,11,22,2.5434410133584606e-09
esm3_frozen_bilstm_attn,test,3rkg_A,261,1,260,0,6,5,11,1.8064278961560376e-09
esm3_frozen_bilstm_attn,test,3st1_A,214,1,213,0,7,5,12,3.122620384488073e-09
esm3_frozen_bilstm_attn,test,3tbn_A,87,1,86,0,3,2,5,9.689376412325146e-09
esm3_frozen_bilstm_attn,test,3ti2_A,228,1,227,0,8,8,16,3.4644322965959873e-09
esm3_frozen_bilstm_attn,test,3twz_A,399,1,398,0,12,12,24,2.8949636021735614e-09
esm3_frozen_bilstm_attn,test,3vnb_A,155,1,154,0,4,4,8,5.729226870698767e-09
esm3_frozen_bilstm_attn,test,4adn_B,222,1,221,0,6,5,11,4.666973030253985e-09
esm3_frozen_bilstm_attn,test,4cbe_A,218,1,217,0,3,3,6,2.9781999089095734e-09
esm3_frozen_bilstm_attn,test,4cfi_A,258,1,257,0,5,5,10,5.097299915490794e-09
esm3_frozen_bilstm_attn,test,4ezi_A,377,1,376,0,13,13,26,3.3718894343337524e-09
esm3_frozen_bilstm_attn,test,4fc2_B,521,1,520,0,13,13,26,2.8894513448562975e-09
esm3_frozen_bilstm_attn,test,4geh_A,207,1,206,0,6,5,11,2.8044229161139356e-09
esm3_frozen_bilstm_attn,test,4ghn_A,393,1,392,0,15,14,29,2.7301072513807867e-09
esm3_frozen_bilstm_attn,test,4gip_A,81,1,80,0,1,1,2,2.148441424765224e-09
esm3_frozen_bilstm_attn,test,4m62_S,155,1,154,0,4,4,8,1.708303898340091e-08
esm3_frozen_bilstm_attn,test,4na5_A,522,1,521,0,14,14,28,2.4413449040139312e-09
esm3_frozen_bilstm_attn,test,4o6q_A,184,1,183,0,6,5,11,2.5837847417164994e-09
esm3_frozen_bilstm_attn,test,4oxw_A,119,1,118,0,2,2,4,1.3387960962063516e-08
esm3_frozen_bilstm_attn,test,4qxo_A,188,1,187,0,5,4,9,5.675881098454738e-09
esm3_frozen_bilstm_attn,test,4v1g_B,86,1,85,0,2,2,4,9.160161518195764e-09
esm3_frozen_bilstm_attn,test,4wzg_A,218,1,217,0,5,5,10,1.9959969232985486e-09
esm3_frozen_bilstm_attn,test,4y93_A,446,1,445,0,12,11,23,2.7367921262566597e-09
esm3_frozen_bilstm_attn,test,4ytw_C,81,1,80,0,3,2,5,6.876235136843434e-09
esm3_frozen_bilstm_attn,test,4zmk_A,71,1,70,0,2,1,3,4.115554341765915e-09
esm3_frozen_bilstm_attn,test,5bs1_B,123,1,122,0,3,2,5,1.4616411192491796e-08
esm3_frozen_bilstm_attn,test,5cfl_A,187,1,186,0,4,4,8,6.130271845705693e-09
esm3_frozen_bilstm_attn,test,5dpo_A,119,1,118,0,3,3,6,5.251529877625671e-09
esm3_frozen_bilstm_attn,test,5erq_A,419,1,418,0,11,10,21,3.96725408080556e-09
esm3_frozen_bilstm_attn,test,5ert_A,419,1,418,0,11,10,21,3.96725408080556e-09
esm3_frozen_bilstm_attn,test,5exe_C,314,1,313,0,6,7,13,1.0198121458415699e-08
esm3_frozen_bilstm_attn,test,5g68_A,363,1,362,0,10,9,19,1.9556178898483267e-09
esm3_frozen_bilstm_attn,test,5hz7_A,490,1,489,0,12,12,24,2.6899777960665006e-09
esm3_frozen_bilstm_attn,test,5kko_D,55,1,54,0,1,1,2,1.3508127949535265e-08
esm3_frozen_bilstm_attn,test,5kvk_A,170,1,169,0,3,4,7,4.20725143612799e-09
esm3_frozen_bilstm_attn,test,5naz_A,229,1,228,0,7,6,13,2.010503319382906e-09
esm3_frozen_bilstm_attn,test,5opz_A,137,1,136,0,4,3,7,5.9906246629992665e-09
esm3_frozen_bilstm_attn,test,5vu3_B,170,1,169,0,4,4,8,7.4157604501579044e-09
esm3_frozen_bilstm_attn,test,5w2f_A,206,1,205,0,5,5,10,6.66539268223687e-09
esm3_frozen_bilstm_attn,test,6a02_A,185,1,184,0,2,2,4,3.835071593627504e-09
esm3_frozen_bilstm_attn,test,6as3_A,106,1,105,0,2,2,4,3.022107009087449e-09
esm3_frozen_bilstm_attn,test,6atg_C,214,1,213,0,3,5,8,1.4547185678281949e-09
esm3_frozen_bilstm_attn,test,6avj_B,92,1,91,0,4,2,6,7.7990360836111e-09
esm3_frozen_bilstm_attn,test,6bm5_A,333,1,332,0,9,10,19,1.6866316121522118e-09
esm3_frozen_bilstm_attn,test,6fy5_A,198,1,197,0,6,5,11,4.740573711359275e-09
