name,ecod_domain_id,ecod_f_id,ecod_x_id,ecod_x_name,pdb_range
5e7x_A,e5e7xA1,622.1.1.3,ECOD_X_622,YvfG-like,A:75-156
5e7x_A,e5e7xA2,650.1.1.4,ECOD_X_650,NO_X_NAME,A:2-74
5ef9_A,e5ef9A1,3521.1.1.4,ECOD_X_3521,NO_X_NAME,A:324-491
5eg7_A,e5eg7A1,3521.1.1.4,ECOD_X_3521,NO_X_NAME,A:319-479
5el3_B,e5el3B1,327.11.2.1,ECOD_X_327,Alpha-lytic protease prodomain-like,B:48-160
5en2_C,e5en2C1,3081.1.1.1,ECOD_X_3081,NO_X_NAME,C:87-227
5eqz_A,e5eqzA1,1026.1.1.1,ECOD_X_1026,NO_X_NAME,A:20-157
5erq_A,e5erqA1,275.1.1.10,ECOD_X_275,NO_X_NAME,"A:318-364,A:460-498"
5erq_A,e5erqA2,3052.1.1.2,ECOD_X_3052,NO_X_NAME,A:365-459
5erq_A,e5erqA3,7541.1.1.1,ECOD_X_7541,NO_X_NAME,A:499-653
5erq_A,e5erqA4,70.1.1.1,ECOD_X_70,beta-clip,A:654-736
5ert_A,e5ertA1,275.1.1.10,ECOD_X_275,NO_X_NAME,"A:319-364,A:460-498"
5ert_A,e5ertA2,3052.1.1.2,ECOD_X_3052,NO_X_NAME,A:365-459
5ert_A,e5ertA3,70.1.1.1,ECOD_X_70,beta-clip,A:654-736
5ert_A,e5ertA4,7541.1.1.1,ECOD_X_7541,NO_X_NAME,A:499-653
5exe_C,e5exeC1,7574.1.1.3,ECOD_X_7574,NO_X_NAME,C:1-314
5exh_C,e5exhC1,3109.1.1.1,ECOD_X_3109,CXXC domain-like,C:52-96
5ezu_A,e5ezuA1,1133.1.1.1,ECOD_X_1133,NO_X_NAME,A:1-76
5ftw_A,e5ftwA1,518.1.1.1,ECOD_X_518,NO_X_NAME,A:2-66
5ftw_A,e5ftwA2,2003.1.5.3,ECOD_X_2003,Rossmann-like,A:67-256
5g38_A,e5g38A1,5084.1.1.4,ECOD_X_5084,Outer membrane meander beta-barrels,A:19-190
5g68_A,e5g68A1,262.1.1.1,ECOD_X_262,NO_X_NAME,A:2-363
5ggl_A,e5gglA1,3570.1.1.1,ECOD_X_3570,NO_X_NAME,A:95-249
5gof_A,e5gofA1,3615.1.1.3,ECOD_X_3615,NO_X_NAME,"A:4-72,A:346-736"
5gof_A,e5gofA2,2004.1.1.258,ECOD_X_2004,P-loop domains-like,A:73-345
5gv0_A,e5gv0A1,3369.1.1.1,ECOD_X_3369,NO_X_NAME,A:207-368
5gw6_A,e5gw6A1,317.1.1.2,ECOD_X_317,NO_X_NAME,A:32-217
5h1n_B,e5h1nB1,1191.1.1,ECOD_X_1191,NO_X_NAME,B:1-70
5h2d_A,e5h2dA1,4291.1.1.1,ECOD_X_4291,NO_X_NAME,A:807-1240
5h6x_A,e5h6xA1,142.1.1.28,ECOD_X_142,Sigma2 domain-like,A:101-194
5h7w_B,e5h7wB1,246.2.1.2,ECOD_X_246,Carbon-nitrogen hydrolase-like,B:26-331
5h7w_B,e5h7wB2,805.1.1.1,ECOD_X_805,NO_X_NAME,B:332-554
5hee_B,e5heeB1,2012.1.1.1,ECOD_X_2012,NO_X_NAME,B:1-262
5hkx_A,e5hkxA1,611.2.1.1,ECOD_X_611,N-cbl like,A:48-177
5hkx_A,e5hkxA2,214.1.1.1,ECOD_X_214,NO_X_NAME,A:264-354
5hkx_A,e5hkxA3,108.1.1.2,ECOD_X_108,EF-hand,A:178-263
5hkx_A,e5hkxA4,376.1.1.12,ECOD_X_376,RING/U-box-like,A:356-429
5hqh_A,e5hqhA1,240.1.1.9,ECOD_X_240,Ribosomal protein TL5/L25 C-terminal domain-like,A:43-138
5hub_A,e5hubA1,164.1.1.1,ECOD_X_164,NO_X_NAME,A:8-86
5hz7_A,e5hz7A1,913.1.1.6,ECOD_X_913,NO_X_NAME,A:372-490
5hz7_A,e5hz7A2,7523.1.1.23,ECOD_X_7523,NO_X_NAME,A:113-260
5hz7_A,e5hz7A3,7523.1.1.25,ECOD_X_7523,NO_X_NAME,"A:1-112,A:261-371"
5i8j_A,e5i8jA1,3986.2.1.1,ECOD_X_3986,GTP-binding protein lepA C-terminal domain-like,A:0-63
5iff_A,e5iffA1,6023.1.1.1,ECOD_X_6023,NO_X_NAME,A:8-223
5ii7_A,e5ii7A1,163.1.1.1,ECOD_X_163,NO_X_NAME,A:21-152
5ij2_B,e5ij2B1,6107.1.1.1,ECOD_X_6107,NO_X_NAME,B:371-444
5ij2_B,e5ij2B2,11.1.1.2556,ECOD_X_11,Immunoglobulin-like beta-sandwich,B:252-370
5imu_A,e5imuA1,1152.1.1.1,ECOD_X_1152,NO_X_NAME,A:187-300
5imu_A,e5imuA2,1153.1.1.1,ECOD_X_1153,NO_X_NAME,A:301-403
5iqj_C,e5iqjC1,4070.1.1.5,ECOD_X_4070,NO_X_NAME,C:2-131
5iz3_B,e5iz3B1,7587.1.1.1,ECOD_X_7587,NO_X_NAME,B:255-393
5iz3_B,e5iz3B2,4018.1.1.2,ECOD_X_4018,NO_X_NAME,B:79-254
5j2l_B,e5j2lB1,627.1.1.12,ECOD_X_627,NO_X_NAME,B:1-76
5j3t_B,e5j3tB1,4310.1.1.1,ECOD_X_4310,NO_X_NAME,B:2-93
5j3t_B,e5j3tB2,221.4.1.31,ECOD_X_221,beta-Grasp,B:94-241
5j47_A,e5j47A1,8001.1.1.1,ECOD_X_8001,NO_X_NAME,A:266-356
5j47_A,e5j47A2,2004.1.1.139,ECOD_X_2004,P-loop domains-like,A:418-548
5j47_A,e5j47A3,4271.1.1.3,ECOD_X_4271,NO_X_NAME,"A:357-417,A:549-628"
5j72_A,e5j72A1,11.1.1.2558,ECOD_X_11,Immunoglobulin-like beta-sandwich,A:10-130
5j72_A,e5j72A2,7597.1.1.5,ECOD_X_7597,NO_X_NAME,"A:370-458,A:131-163"
5j72_A,e5j72A3,7597.1.1.5,ECOD_X_7597,NO_X_NAME,A:164-266
5j72_A,e5j72A4,7597.1.1.5,ECOD_X_7597,NO_X_NAME,A:267-369
5j72_A,e5j72A5,2011.1.1.1,ECOD_X_2011,Phosphorylase/hydrolase-like,A:459-647
5ja5_A,e5ja5A1,109.46.1.1,ECOD_X_109,Repetitive alpha hairpins,A:35-163
5ja5_A,e5ja5A2,3990.1.1.1,ECOD_X_3990,NO_X_NAME,A:164-205
5ja5_A,e5ja5A3,558.1.1.10,ECOD_X_558,NO_X_NAME,A:1-34
5jak_A,e5jakA1,4071.1.1.1,ECOD_X_4071,NO_X_NAME,A:1-142
5jbg_A,e5jbgA2,2004.1.1.976,ECOD_X_2004,P-loop domains-like,"A:1-207,A:459-531"
5jbg_A,e5jbgA3,708.1.2.4,ECOD_X_708,NO_X_NAME,A:532-673
5jbg_A,e5jbgA4,2004.1.1.978,ECOD_X_2004,P-loop domains-like,A:344-458
5jbg_A,e5jbgA5,3930.1.1.3,ECOD_X_3930,Helical bundle insertion in helicase domains,A:211-342
5jca_S,e5jcaS1,1.1.7.16,ECOD_X_1,cradle loop barrel,S:6-98
5jca_S,e5jcaS2,7514.1.1.1,ECOD_X_7514,NO_X_NAME,"S:99-218,S:246-284"
5jca_S,e5jcaS3,3695.1.1.3,ECOD_X_3695,NO_X_NAME,S:219-245
5jx1_A,e5jx1A1,4307.1.1.9,ECOD_X_4307,NO_X_NAME,A:4-73
5k6d_B,e5k6dB1,387.1.5.82,ECOD_X_387,omega toxin-like,B:1-77
5kdv_A,e5kdvA1,7603.1.1.1,ECOD_X_7603,NO_X_NAME,A:78-301
5kdv_A,e5kdvA2,10.25.1.3,ECOD_X_10,jelly-roll,A:418-548
5kdv_A,e5kdvA3,1142.1.1.1,ECOD_X_1142,NO_X_NAME,"A:41-77,A:302-417"
5kdv_A,e5kdvA4,2498.1.1.49,ECOD_X_2498,Zincin-like,A:549-931
5kdw_B,e5kdwB1,2498.1.1.49,ECOD_X_2498,Zincin-like,B:549-924
5kdw_B,e5kdwB2,7603.1.1.1,ECOD_X_7603,NO_X_NAME,B:78-301
5kdw_B,e5kdwB3,1142.1.1.1,ECOD_X_1142,NO_X_NAME,"B:42-77,B:302-417"
5kdw_B,e5kdwB4,10.25.1.3,ECOD_X_10,jelly-roll,B:418-548
5kko_D,e5kkoD1,3106.1.1.1,ECOD_X_3106,NO_X_NAME,D:1-52
5klh_A,e5klhA1,1169.1.1.2,ECOD_X_1169,NO_X_NAME,A:38-258
5kts_A,e5ktsA1,7588.1.1.1,ECOD_X_7588,NO_X_NAME,A:172-260
5kts_A,e5ktsA2,7588.1.1.1,ECOD_X_7588,NO_X_NAME,"A:-3-78,A:261-299"
5kts_A,e5ktsA3,7588.1.1.1,ECOD_X_7588,NO_X_NAME,A:79-171
5kvk_A,e5kvkA1,7520.1.1.1,ECOD_X_7520,NO_X_NAME,A:10-169
5kwb_A,e5kwbA1,1043.1.1.4,ECOD_X_1043,NO_X_NAME,"A:311-321,A:612-674"
5kwb_A,e5kwbA2,4169.1.1.2,ECOD_X_4169,NO_X_NAME,A:322-611
5l0s_A,e5l0sA1,7512.1.1.7,ECOD_X_7512,NO_X_NAME,A:171-385
5l0s_A,e5l0sA2,7508.1.1.1,ECOD_X_7508,NO_X_NAME,A:30-170
5l87_A,e5l87A1,3546.1.1.1,ECOD_X_3546,NO_X_NAME,A:5-66
5lpa_A,e5lpaA1,3960.1.1.1,ECOD_X_3960,NO_X_NAME,A:158-269
5lpa_A,e5lpaA2,316.1.1.16,ECOD_X_316,Nucleotidyltransferase-like,A:2-157
5ltj_A,e5ltjA1,2004.1.1.976,ECOD_X_2004,P-loop domains-like,A:60-273
5ltj_A,e5ltjA2,2.1.1.31,ECOD_X_2,OB-fold,A:663-762
5ltj_A,e5ltjA3,2004.1.1.196,ECOD_X_2004,P-loop domains-like,A:274-457
5ltj_A,e5ltjA4,101.1.2.53,ECOD_X_101,HTH,A:458-527
5ltj_A,e5ltjA5,4156.1.1.12,ECOD_X_4156,NO_X_NAME,A:528-662
5m1m_A,e5m1mA1,554.1.1.2,ECOD_X_554,NO_X_NAME,A:2-155
5m45_K,e5m45K1,1143.1.1.1,ECOD_X_1143,NO_X_NAME,K:639-717
5m45_K,e5m45K2,2484.1.1.529,ECOD_X_2484,Ribonuclease H-like,"K:9-90,K:238-301"
5m45_K,e5m45K3,2484.1.1.37,ECOD_X_2484,Ribonuclease H-like,K:302-509
5m45_K,e5m45K4,302.4.1.1,ECOD_X_302,Reverse ferredoxin,K:510-638
5m45_K,e5m45K5,7604.1.1.1,ECOD_X_7604,NO_X_NAME,K:91-237
5mdu_A,e5mduA1,304.9.1.112,ECOD_X_304,Alpha-beta plaits,A:406-476
5mdu_A,e5mduA2,1157.1.1.1,ECOD_X_1157,NO_X_NAME,"A:387-405,A:477-539"
5mux_B,e5muxB1,4021.1.1.4,ECOD_X_4021,NO_X_NAME,"B:1-276,B:415-472"
5mux_B,e5muxB2,298.3.1.4,ECOD_X_298,FwdE/GAPDH domain-like,B:277-414
5muy_B,e5muyB1,3232.1.2.1,ECOD_X_3232,NO_X_NAME,B:1897-2046
5muy_B,e5muyB2,3916.1.1.2,ECOD_X_3916,NO_X_NAME,B:2-1793
5muy_B,e5muyB3,3521.1.1.5,ECOD_X_3521,NO_X_NAME,B:1794-1896
5n0n_A,e5n0nA1,7550.1.1.1,ECOD_X_7550,NO_X_NAME,A:6-128
5n0n_A,e5n0nA2,1137.1.1.6,ECOD_X_1137,Tetrapyrrole methylase C-terminal domain-like,A:129-254
5n0n_A,e5n0nA3,159.1.1.4,ECOD_X_159,NO_X_NAME,A:255-406
5n0s_A,e5n0sA1,7550.1.1.1,ECOD_X_7550,NO_X_NAME,A:7-128
5n0s_A,e5n0sA2,1137.1.1.6,ECOD_X_1137,Tetrapyrrole methylase C-terminal domain-like,A:129-293
5n0s_A,e5n0sA3,1201.1.1.1,ECOD_X_1201,NO_X_NAME,A:294-407
5n6y_C,e5n6yC1,1176.1.1.1,ECOD_X_1176,NO_X_NAME,C:2-113
5naz_A,e5nazA1,352.1.1.1,ECOD_X_352,NO_X_NAME,A:115-229
5naz_A,e5nazA2,352.1.1.1,ECOD_X_352,NO_X_NAME,A:4-114
5ngd_B,e5ngdB1,4056.1.1.16,ECOD_X_4056,NO_X_NAME,B:132-212
5ngd_B,e5ngdB2,4038.1.1.15,ECOD_X_4038,NO_X_NAME,"B:29-131,B:213-435"
5nir_A,e5nirA1,391.1.2.2,ECOD_X_391,NO_X_NAME,A:30-98
5njc_D,e5njcD1,512.1.1.1,ECOD_X_512,NO_X_NAME,D:9-111
5njc_D,e5njcD2,3053.1.1.1,ECOD_X_3053,NO_X_NAME,D:236-450
5njc_D,e5njcD3,512.1.1.2,ECOD_X_512,NO_X_NAME,D:112-235
5njl_A,e5njlA2,302.3.1.3,ECOD_X_302,Reverse ferredoxin,A:29-117
5njl_A,e5njlA3,1148.1.1.2,ECOD_X_1148,NO_X_NAME,A:119-213
5njl_A,e5njlA4,896.2.1.3,ECOD_X_896,SRP9/14-like,A:241-318
5noh_A,e5nohA1,3418.1.1.1,ECOD_X_3418,NO_X_NAME,A:1-103
5o5s_A,e5o5sA1,7572.1.1.2,ECOD_X_7572,NO_X_NAME,A:159-281
5o9e_A,e5o9eA1,7502.1.1.1,ECOD_X_7502,NO_X_NAME,A:74-274
5oh5_A,e5oh5A1,5088.1.1,ECOD_X_5088,NO_X_NAME,A:7-274
5ok6_A,e5ok6A1,4309.1.1.1,ECOD_X_4309,NO_X_NAME,A:29-144
5ok6_A,e5ok6A2,221.1.1.41,ECOD_X_221,beta-Grasp,A:167-247
5ol4_A,e5ol4A1,525.1.1.1,ECOD_X_525,NO_X_NAME,A:1-100
5op0_B,e5op0B1,862.1.1.1,ECOD_X_862,NO_X_NAME,B:6-336
5opz_A,e5opzA1,307.1.1.6,ECOD_X_307,NO_X_NAME,A:2-134
5ori_A,e5oriA1,194.1.1.1,ECOD_X_194,NO_X_NAME,A:201-380
5ori_A,e5oriA2,194.1.1.1,ECOD_X_194,NO_X_NAME,A:381-583
5ori_A,e5oriA3,194.1.1.1,ECOD_X_194,NO_X_NAME,A:1-200
5osw_A,e5oswA1,194.1.1.1,ECOD_X_194,NO_X_NAME,A:381-583
5osw_A,e5oswA2,194.1.1.1,ECOD_X_194,NO_X_NAME,A:201-380
5osw_A,e5oswA3,194.1.1.1,ECOD_X_194,NO_X_NAME,A:1-200
5pal_A,e5palA1,108.1.1.43,ECOD_X_108,EF-hand,A:1-108
5t2p_B,e5t2pB1,625.1.1.1,ECOD_X_625,NO_X_NAME,B:1-155
5t76_A,e5t76A1,1134.1.1.1,ECOD_X_1134,NO_X_NAME,A:2-77
5t76_A,e5t76A2,5104.1.1.1,ECOD_X_5104,NO_X_NAME,A:78-209
5txr_B,e5txrB2,3016.1.1.21,ECOD_X_3016,NO_X_NAME,B:388-501
5txr_B,e5txrB3,7006.1.1.1,ECOD_X_7006,NO_X_NAME,B:510-548
5txr_B,e5txrB4,7577.1.1.6,ECOD_X_7577,NO_X_NAME,B:68-386
5uc0_A,e5uc0A1,3863.1.1.2,ECOD_X_3863,NO_X_NAME,A:38-198
5uki_A,e5ukiA1,6147.1.1.1,ECOD_X_6147,NO_X_NAME,A:268-354
5uki_A,e5ukiA2,246.2.1.2,ECOD_X_246,Carbon-nitrogen hydrolase-like,A:4-267
5ul3_A,e5ul3A1,2002.1.1.166,ECOD_X_2002,TIM beta/alpha-barrel,A:302-586
5ul3_A,e5ul3A2,3779.1.1.1,ECOD_X_3779,NO_X_NAME,A:6-117
5ul3_A,e5ul3A3,2007.1.3.1,ECOD_X_2007,Flavodoxin-like,A:118-301
5ul3_A,e5ul3A4,633.32.1.1,ECOD_X_633,Bromodomain-like,A:587-736
5um3_A,e5um3A1,904.2.1.1,ECOD_X_904,B-box zinc-binding domain-like,A:96-167
5v03_B,e5v03B1,5055.1.1.1,ECOD_X_5055,NO_X_NAME,B:395-489
5v0m_A,e5v0mA1,274.1.1.26,ECOD_X_274,NO_X_NAME,A:25-122
5v7m_A,e5v7mA1,227.1.1.12,ECOD_X_227,NO_X_NAME,A:0-126
5v7m_A,e5v7mA2,227.1.1.17,ECOD_X_227,NO_X_NAME,A:127-254
5vap_A,e5vapA1,3432.1.1.1,ECOD_X_3432,NO_X_NAME,A:142-252
5vu3_B,e5vu3B1,7520.1.1.1,ECOD_X_7520,NO_X_NAME,B:0-168
5w2f_A,e5w2fA1,306.3.1.2,ECOD_X_306,Glucose permease domain IIB-like,A:464-580
5w2f_A,e5w2fA2,178.1.1.2,ECOD_X_178,NO_X_NAME,A:380-470
5w4a_B,e5w4aB1,7030.1.1.1,ECOD_X_7030,NO_X_NAME,B:1-215
5w53_B,e5w53B1,3903.1.1.6,ECOD_X_3903,NO_X_NAME,B:168-470
5w5c_A,e5w5cA1,3100.1.1.1,ECOD_X_3100,NO_X_NAME,A:29-66
5w82_E,e5w82E1,7057.1.1,ECOD_X_7057,NO_X_NAME,E:1-60
5w82_E,e5w82E2,7058.1.1,ECOD_X_7058,NO_X_NAME,E:61-101
5wfy_A,e5wfyA1,4095.1.1.3,ECOD_X_4095,NO_X_NAME,A:1-129
5ws1_A,e5ws1A1,609.1.1.1,ECOD_X_609,NO_X_NAME,A:660-781
5ws1_A,e5ws1A2,237.1.1.13,ECOD_X_237,NO_X_NAME,A:782-1011
5wvo_C,e5wvoC1,101.33.1.1,ECOD_X_101,HTH,C:502-591
5wvo_C,e5wvoC2,3497.1.1.1,ECOD_X_3497,NO_X_NAME,C:353-501
5wx9_A,e5wx9A1,252.2.1.1,ECOD_X_252,DNA-binding domain,A:1-131
5x1e_B,e5x1eB1,1162.1.1.1,ECOD_X_1162,NO_X_NAME,B:2-149
5x1e_D,e5x1eD1,1163.1.1.1,ECOD_X_1163,NO_X_NAME,D:4-114
5x1u_B,e5x1uB1,1165.1.1.1,ECOD_X_1165,NO_X_NAME,B:162-369
5xbc_B,e5xbcB1,4356.1.1.3,ECOD_X_4356,NO_X_NAME,B:1-118
5xct_B,e5xctB1,11.1.1.1522,ECOD_X_11,Immunoglobulin-like beta-sandwich,B:1-108
5xct_B,e5xctB2,4096.1.1.1,ECOD_X_4096,NO_X_NAME,B:109-159
5ydn_A,e5ydnA1,4275.1.1.5,ECOD_X_4275,NO_X_NAME,A:1-109
5ygh_A,e5yghA1,157.1.1.1,ECOD_X_157,NO_X_NAME,A:26-98
5yrv_I,e5yrvI1,623.1.1.1,ECOD_X_623,NO_X_NAME,I:38-173
5z1n_A,e5z1nA1,3832.1.1.1,ECOD_X_3832,NO_X_NAME,A:145-310
5z42_A,e5z42A1,4337.1.1.4,ECOD_X_4337,NO_X_NAME,A:1-102
5z51_A,e5z51A1,507.1.1.4,ECOD_X_507,NO_X_NAME,A:485-643
5zlq_A,e5zlqA1,4135.1.1.1,ECOD_X_4135,NO_X_NAME,A:2-160
5zmo_A,e5zmoA1,7070.1.1.2,ECOD_X_7070,NO_X_NAME,A:94-251
5znj_A,e5znjA1,314.1.1.13,ECOD_X_314,NO_X_NAME,"A:1-251,A:372-468"
5znj_A,e5znjA2,7502.1.1.2,ECOD_X_7502,NO_X_NAME,A:469-567
5znj_A,e5znjA3,299.1.1.1,ECOD_X_299,NO_X_NAME,A:252-371
6a02_A,e6a02A1,3606.1.1.1,ECOD_X_3606,NO_X_NAME,A:18-187
6a9a_A,e6a9aA1,266.1.1.1,ECOD_X_266,NO_X_NAME,A:1-246
6anz_A,e6anzA1,1185.1.1.1,ECOD_X_1185,NO_X_NAME,A:1-138
6ao8_A,e6ao8A2,310.1.1.1,ECOD_X_310,RRF/tRNA synthetase additional domain-like,A:-1-106
6ao8_A,e6ao8A3,2005.1.1.141,ECOD_X_2005,HUP domain-like,A:108-368
6ao8_A,e6ao8A4,140.1.1.15,ECOD_X_140,NO_X_NAME,A:369-572
6as3_A,e6as3A1,7019.1.1.1,ECOD_X_7019,NO_X_NAME,A:2-96
6atg_C,e6atgC1,3870.1.1.1,ECOD_X_3870,NO_X_NAME,C:24-234
6avj_B,e6avjB1,3087.1.3.2,ECOD_X_3087,NO_X_NAME,B:36-127
6b1z_A,e6b1zA1,101.8.1.5,ECOD_X_101,HTH,A:339-501
6b1z_A,e6b1zA2,2005.1.1.140,ECOD_X_2005,HUP domain-like,A:2-251
6b1z_A,e6b1zA3,8002.1.1.1,ECOD_X_8002,NO_X_NAME,A:250-337
6bk4_A,e6bk4A1,1016.1.1.1,ECOD_X_1016,NO_X_NAME,A:194-305
6bm5_A,e6bm5A1,258.1.1.1,ECOD_X_258,NO_X_NAME,A:901-1225
6bn0_A,e6bn0A1,394.1.1.1,ECOD_X_394,NO_X_NAME,A:35-113
6bwq_A,e6bwqA1,304.130.1.2,ECOD_X_304,Alpha-beta plaits,A:272-356
6bwq_A,e6bwqA2,3604.1.1.2,ECOD_X_3604,NO_X_NAME,A:357-415
6c0h_A,e6c0hA1,7024.1.1.1,ECOD_X_7024,NO_X_NAME,A:6-119
6c62_C,e6c62C1,4993.1.1.3,ECOD_X_4993,NO_X_NAME,C:1-66
6cb7_A,e6cb7A1,7034.1.1.1,ECOD_X_7034,NO_X_NAME,A:1-118
6cka_B,e6ckaB1,7032.1.1.1,ECOD_X_7032,NO_X_NAME,B:1-68
6crk_G,e6crkG1,153.1.1.1,ECOD_X_153,NO_X_NAME,G:5-64
6d7y_A,e6d7yA1,1205.2.1.1,ECOD_X_1205,C-terminal domain of CdiA toxin,A:3352-3443
6d7y_B,e6d7yB1,7075.1.1.1,ECOD_X_7075,NO_X_NAME,B:1-155
6dgk_B,e6dgkB1,4258.1.1.1,ECOD_X_4258,NO_X_NAME,B:86-205
6dlm_A,e6dlmA1,4992.1.1.4,ECOD_X_4992,NO_X_NAME,A:0-73
6dnm_A,e6dnmA1,7059.1.1.1,ECOD_X_7059,NO_X_NAME,A:234-420
6e33_A,e6e33A1,373.1.1.5,ECOD_X_373,NO_X_NAME,A:1-58
6e5y_A,e6e5yA1,253.1.1.2,ECOD_X_253,NO_X_NAME,A:190-442
6e5y_A,e6e5yA2,2005.1.1.221,ECOD_X_2005,HUP domain-like,A:2-189
6e7e_A,e6e7eA1,3755.4.1.2,ECOD_X_3755,YscO-like,A:86-254
6eof_A,e6eofA1,511.1.1.2,ECOD_X_511,NO_X_NAME,A:409-548
6eof_A,e6eofA2,2484.1.1.522,ECOD_X_2484,Ribonuclease H-like,A:215-408
6eof_A,e6eofA3,2484.1.1.109,ECOD_X_2484,Ribonuclease H-like,A:29-214
6eu8_A,e6eu8A1,3077.1.1.1,ECOD_X_3077,NO_X_NAME,A:5-196
6f45_D,e6f45D1,7028.1.1.1,ECOD_X_7028,NO_X_NAME,D:2-45
6f45_D,e6f45D2,207.2.2.1,ECOD_X_207,Single-stranded right-handed beta-helix,"D:46-113,D:131-150,D:230-249"
6fc0_B,e6fc0B1,542.1.1.3,ECOD_X_542,NO_X_NAME,B:954-1030
6fsw_A,e6fswA1,103.8.1.1,ECOD_X_103,RuvA-C,A:88-162
6fsw_A,e6fswA2,304.24.1.6,ECOD_X_304,Alpha-beta plaits,A:163-236
6fsw_A,e6fswA3,251.1.1.1,ECOD_X_251,NO_X_NAME,A:5-87
6fub_B,e6fubB1,3363.1.1.8,ECOD_X_3363,NO_X_NAME,B:21-113
6fy5_A,e6fy5A1,7529.1.1.7,ECOD_X_7529,NO_X_NAME,A:175-372
6gfx_C,e6gfxC1,11.1.4.45,ECOD_X_11,Immunoglobulin-like beta-sandwich,C:61-154
6gfx_C,e6gfxC2,4215.1.1.3,ECOD_X_4215,NO_X_NAME,C:155-207
6gus_A,e6gusA1,897.2.1.1,ECOD_X_897,Acidic mitochondrial matrix protein p32-like,A:24-170
6h49_A,e6h49A1,7108.1.1.1,ECOD_X_7108,NO_X_NAME,A:89-153
6h49_A,e6h49A2,101.1.4.64,ECOD_X_101,HTH,A:7-88
6h86_A,e6h86A1,3920.1.1.1,ECOD_X_3920,NO_X_NAME,A:10-85
6hem_A,e6hemA1,7071.1.1.1,ECOD_X_7071,NO_X_NAME,A:749-1048
6hj6_A,e6hj6A1,3081.1.1.1,ECOD_X_3081,NO_X_NAME,A:82-240
6iah_A,e6iahA1,2006.1.1.6,ECOD_X_2006,HAD domain-like,"A:1-14,A:128-240"
6iah_A,e6iahA2,3787.1.1.1,ECOD_X_3787,HAD superfamily helical bundle insertion domain,A:15-127
6idx_A,e6idxA1,221.1.1.16,ECOD_X_221,beta-Grasp,A:5-80
6idx_A,e6idxA2,109.4.1.711,ECOD_X_109,Repetitive alpha hairpins,A:81-303
6idx_A,e6idxA3,7060.1.1.2,ECOD_X_7060,NO_X_NAME,"A:304-327,A:338-515"
6in7_A,e6in7A1,564.1.1.1,ECOD_X_564,NO_X_NAME,A:0-78
6irx_A,e6irxA1,7039.1.1.2,ECOD_X_7039,NO_X_NAME,"A:178-274,A:358-487"
6irx_A,e6irxA2,632.26.1.1,ECOD_X_632,immunoglobulin/albumin-binding domain-like,A:275-357
6irx_A,e6irxA3,2003.1.5.410,ECOD_X_2003,Rossmann-like,A:490-672
6j56_A,e6j56A1,3091.1.1.1,ECOD_X_3091,NO_X_NAME,A:1158-1282
6jpt_A,e6jptA1,3662.1.1.2,ECOD_X_3662,NO_X_NAME,A:2-122
6jv8_A,e6jv8A1,529.1.1.1,ECOD_X_529,NO_X_NAME,A:2-77
6jwh_A,e6jwhA1,7050.1.1.1,ECOD_X_7050,NO_X_NAME,A:180-234
6jwh_A,e6jwhA2,7050.1.1.2,ECOD_X_7050,NO_X_NAME,A:113-179
6jwh_A,e6jwhA3,7051.1.1.1,ECOD_X_7051,NO_X_NAME,A:480-580
6jwh_A,e6jwhA4,2492.1.1.60,ECOD_X_2492,NO_X_NAME,A:235-479
6kty_A,e6ktyA1,3943.1.1.6,ECOD_X_3943,NO_X_NAME,"A:74-104,A:215-256"
6kty_A,e6ktyA2,3019.1.1.14,ECOD_X_3019,NO_X_NAME,A:105-214
6l34_A,e6l34A1,190.1.1.1,ECOD_X_190,NO_X_NAME,A:448-515
6l3r_E,e6l3rE1,2500.1.1.5,ECOD_X_2500,NO_X_NAME,E:214-742
6l3r_E,e6l3rE2,1074.1.1.16,ECOD_X_1074,NO_X_NAME,E:75-214
6l4l_A,e6l4lA1,286.1.1,ECOD_X_286,NO_X_NAME,A:125-274
6l4l_A,e6l4lA2,286.1.1.1,ECOD_X_286,NO_X_NAME,A:4-124
6l4p_B,e6l4pB1,3187.1.1.1,ECOD_X_3187,NO_X_NAME,B:1643-1780
6l8s_A,e6l8sA1,11.1.1.97,ECOD_X_11,Immunoglobulin-like beta-sandwich,A:399-654
6l8s_A,e6l8sA2,151.1.1.1,ECOD_X_151,NO_X_NAME,A:5-135
6l8s_A,e6l8sA3,146.1.1.2,ECOD_X_146,NO_X_NAME,A:136-398
6lrd_A,e6lrdA1,2.1.1.374,ECOD_X_2,OB-fold,A:430-535
6lrd_A,e6lrdA2,5104.1.1.7,ECOD_X_5104,NO_X_NAME,A:314-429
6lrd_A,e6lrdA3,2006.1.2.5,ECOD_X_2006,HAD domain-like,A:3-313
6lrd_A,e6lrdA4,7511.1.1.2,ECOD_X_7511,NO_X_NAME,A:536-705
6lus_A,e6lusA1,3432.1.1.1,ECOD_X_3432,NO_X_NAME,A:150-276
6mbg_A,e6mbgA1,222.1.1.60,ECOD_X_222,Thioesterase/thiol ester dehydrase-isomerase-like,A:1817-1979
6mbg_A,e6mbgA2,222.1.1.54,ECOD_X_222,Thioesterase/thiol ester dehydrase-isomerase-like,A:1700-1816
6mdw_A,e6mdwA1,2498.1.1.168,ECOD_X_2498,Zincin-like,A:28-157
