name,split,sequence_sha256,length,source_neq_row,label_mapping_method,exact_sequence_group_id,mmseqs_cluster_id,ecod_x_ids,union_group_id
2r2d_A,train,9e8b14504331601a9030a9535b375997d17994893d93c28040285358d9a624f0,276,14,unique_sequence,exact_0538,mmseqs_0520,ECOD_X_247,union_0307
3dha_A,train,b5054e1524bd73493e5c3837a9e1c5fbc3141c2eff61ee377275f066c19bc412,254,372,unique_sequence,exact_0700,mmseqs_0673,ECOD_X_247,union_0307
2r31_A,train,ed29d3b9f6445d1337e50e9a3bff550ee3f8b36c5675d9faaeb7f96f5265d3ae,239,162,unique_sequence,exact_0539,mmseqs_0521,ECOD_X_4351,union_0308
2rff_A,train,a8f9025b3787fdae357838ccb8466dd1b24e0062ddd1ed537297871f666db141,111,1245,unique_sequence,exact_0544,mmseqs_0526,ECOD_X_316,union_0309
5lpa_A,train,e57275d75ffc56fd8126255a757b0e6f21a29d7cb26a23d0d3034d547f1645de,270,127,unique_sequence,exact_1196,mmseqs_1144,ECOD_X_316;ECOD_X_3960,union_0309
2v4n_A,train,0c502bc6cfd65c32799d33f8f6520f9acd5a703d67f83b777d00177c4f95638c,254,246,unique_sequence,exact_0556,mmseqs_0537,ECOD_X_7527,union_0311
2vfk_A,train,8e5bf72beca0da5823b3ee6c0dcb7763e853303f3a7f430392c2a02feb611c7d,205,666,unique_sequence,exact_0561,mmseqs_0542,ECOD_X_264,union_0313
2vg3_C,train,d5101547c4afb1e3311e849d677ebdd96c60e8cfcd3f12cbb5834f2cfe07fdcb,284,134,unique_sequence,exact_0563,mmseqs_0544,ECOD_X_7534,union_0315
2vh3_A,train,7b49244b7b2adf3b1fe6c9be877b3a5347400689fa701e1b928ea1d4749aa660,113,277,unique_sequence,exact_0564,mmseqs_0545,ECOD_X_3531,union_0316
2vm5_A,train,b02f0f55bea6e5ee42a840c821126c8defab562cae044779a0e873fda277c7d4,106,299,unique_sequence,exact_0568,mmseqs_0548,ECOD_X_381,union_0318
2vnl_A,train,eaf056ae134014405efaac39f7d611ca533a5ed172752fd6705285e32b446645,151,321,unique_sequence,exact_0570,mmseqs_0550,ECOD_X_3857,union_0319
2w0g_A,train,60fd41b7901a80db6da9fc44473ed34656d4871aec48219500df5dbe28d8aeed,129,967,unique_sequence,exact_0575,mmseqs_0555,ECOD_X_551,union_0322
2w56_A,train,690febc62ac3b6709a4dc29b545c8ad28af3c98a743204a89a0c3c65cfd2e587,147,845,unique_sequence,exact_0578,mmseqs_0558,ECOD_X_3152,union_0323
2w6k_A,train,23d39cb39a2699182d56e004d9d1b235921898f6035abe9986ce5a12fcaa66c6,145,353,unique_sequence,exact_0579,mmseqs_0559,ECOD_X_4262,union_0324
2w9y_A,train,9fdaeca03744995c006f6f09c9ea761324e4bbe03c3e6e645b2663c3673d3ed7,140,39,unique_sequence,exact_0582,mmseqs_0562,ECOD_X_3065,union_0325
2wb6_A,train,da7bd0a6cb055d023f1872b7243e805ca308be5a3603eb5606ebd290fdd7c554,130,154,unique_sequence,exact_0584,mmseqs_0564,ECOD_X_3066,union_0326
2wnp_F,train,fac33fe63a05d985131ab3230c67d6878ba00107fbf0af5098c41153e8c88f7c,217,934,unique_sequence,exact_0591,mmseqs_0569,ECOD_X_269,union_0328
2wqi_D,train,c3153314f40c31401ce2170051aa8a0b35800ad5b58938f0168c10ea62af9913,51,331,unique_sequence,exact_0593,mmseqs_0571,ECOD_X_567,union_0330
2wzo_A,train,ec7c69e3e6eb9f9011bfba76091c8f358f1982bcf36a3fd3948652913c60a947,146,225,unique_sequence,exact_0597,mmseqs_0575,ECOD_X_3131,union_0332
2x5r_A,train,1790ff181cfd0a8034f72ff8e3418cc74525539130744eafa93ddeed774d3d99,127,1159,unique_sequence,exact_0601,mmseqs_0578,ECOD_X_3149,union_0334
2xf7_A,train,f4f23e4f0df22d1c419ca2b83769de9ebfd5a058628e9f332f94d3e359a5e7cd,51,808,unique_sequence,exact_0607,mmseqs_0584,ECOD_X_3151,union_0337
2xmx_A,train,3e42f44d09fe882c6728ed94406cbee56068e46d4cc528fe761e1ef8c6122361,271,648,unique_sequence,exact_0609,mmseqs_0586,ECOD_X_3173,union_0339
4g75_A,train,e5a38083ec62adcd35c4884f67b755910b952e5562f1e65b7f1d2b485e85adb6,297,561,unique_sequence,exact_0999,mmseqs_0961,ECOD_X_3173,union_0339
2xrh_A,train,11184fd393cc02806a2f9ec9f20b67bb28d0d8f1591d0c93b90fc400e54f7c7d,100,288,unique_sequence,exact_0612,mmseqs_0589,ECOD_X_3201,union_0340
2xse_A,train,d98a0343ab905e4f22bf49fbb6eafc04bee44bf81b20e7af8e174d6a92ef5331,170,727,unique_sequence,exact_0613,mmseqs_0590,ECOD_X_3277,union_0341
2y20_A,train,3b5a5b63da0ab4c0db0ac0e439a6933d3b24c0cf87503745a8079b41cafea2b3,58,286,unique_sequence,exact_0620,mmseqs_0597,ECOD_X_4168,union_0343
4gn0_A,train,aff73123ed9316c4c75b0af8d7afae71191ee2a8f8e9ff1a084bc7dc3ce69ff7,105,1351,unique_sequence,exact_1004,mmseqs_0966,ECOD_X_3757;ECOD_X_4168,union_0343
2y39_A,train,2cde063379d018026fa1c9297d753936d89e8566cfbbb72df27f2eee957d8399,118,342,unique_sequence,exact_0621,mmseqs_0598,ECOD_X_3711,union_0344
2y4x_B,train,ccc1cc8b0e612478b2228254444dd4cf63891ee668cda51ec72023da32227ea6,93,1217,unique_sequence,exact_0624,mmseqs_0601,ECOD_X_3454,union_0346
2yjg_A,train,fd9f1c3a29106e7bdad42bc85e22712d612703cf16e0975870f79a0efc0b32f0,436,1069,unique_sequence,exact_0628,mmseqs_0605,ECOD_X_7601;ECOD_X_7602,union_0347
2ysk_A,train,cb28b20d77c74d8ac86ba983f7ef881db83f034dc12456f2c31740e9d06539bc,145,1233,unique_sequence,exact_0630,mmseqs_0607,ECOD_X_4198,union_0348
2yvq_A,train,29216e40f68359302880452a5123af92f38eae4f4e65e3e3e1edcb14f9fab3e8,143,403,unique_sequence,exact_0632,mmseqs_0609,ECOD_X_7543,union_0349
2yzt_A,train,509f78770c326976a459ee53469c86eb6f9f9869d0e9f72d1e0d730d736684de,67,100,unique_sequence,exact_0634,mmseqs_0611,ECOD_X_4100,union_0350
2z0j_E,train,31332c7e80d8ab813c6a25354c81a6c9fe4b5c4763ea5147549ca713b36897a8,237,1324,unique_sequence,exact_0635,mmseqs_0612,ECOD_X_7551,union_0351
2z7f_I,train,c59a4a4cd9862f17169f7589861bd63c1d8e73ed72bb71bc5993ba4ecf350f84,50,295,unique_sequence,exact_0639,mmseqs_0615,ECOD_X_927,union_0352
2znr_A,train,8936d3a0dd43dbf76a28b11f2926a4777bfee9871102bbdff4ef10cbad8b1ebd,178,191,unique_sequence,exact_0642,mmseqs_0618,ECOD_X_2492,union_0355
6jwh_A,train,6ba3169cbfe6603217c165dbee249c7f7a0030d0e1daadf8107f171930b282d5,473,516,unique_sequence,exact_1301,mmseqs_1238,ECOD_X_2492;ECOD_X_7050;ECOD_X_7051,union_0355
2zzd_E,train,bbc924f49b1d4c64662bc128523ae47ed5bc4b97d49862196991e3b3fda295a5,157,427,unique_sequence,exact_0644,mmseqs_0620,ECOD_X_3686,union_0356
3a1g_A,train,e255f8f0c1d0f4f9c44d3b91caae4c6805844a9269462441c3850ce1a955e1cb,80,224,unique_sequence,exact_0646,mmseqs_0622,ECOD_X_3078,union_0358
3a1g_B,train,d9e8df439352bf7f0afde099d37f741e6cad26d19cfaa8588d44436a669fb896,40,631,unique_sequence,exact_0647,mmseqs_0623,ECOD_X_3079,union_0359
3a39_A,train,dee70b20a03998cab735bf0a983ba7a7274fca02533be71fcf9a0612e0d151e8,83,1271,unique_sequence,exact_0650,mmseqs_0626,ECOD_X_374,union_0361
3aa6_B,train,1bef4e0e8cbc42cf34dabb3e0e20e11fa0f6b2c82fafb4aa934ae8be0288d195,244,795,unique_sequence,exact_0653,mmseqs_0628,ECOD_X_4030;ECOD_X_4050;ECOD_X_4051,union_0362
3agn_A,train,232a426522f9aa088fb87524cffabbe71ed523f8c346ea91750b737cb945afaf,114,964,unique_sequence,exact_0654,mmseqs_0629,ECOD_X_234,union_0363
3ajf_A,train,7f0cb74d546f41c0ff5cdbb2fbc64322cdc65700a7cb3d62fe6329e6e29014ed,94,450,unique_sequence,exact_0655,mmseqs_0630,ECOD_X_3825,union_0364
3b4q_B,train,5366fd077207b4db2a6767f061e44d4d1468f2cdc97acb1cc12452ed5fe64a51,94,1372,unique_sequence,exact_0659,mmseqs_0634,ECOD_X_6040,union_0366
3bn0_A,train,a9bd8e045ed96b0debb464bc8536a1bc5394d570a13f24a4fe11e2bc42b11ae6,112,1109,unique_sequence,exact_0667,mmseqs_0641,ECOD_X_837,union_0367
3boe_A,train,31db761df7ad2b5ade8cd36208432f86d4e54b5511ec50f676269f8a88e6bad9,210,1136,unique_sequence,exact_0668,mmseqs_0642,ECOD_X_4126,union_0368
3las_B,train,6d074bc726ec853ddf2dcf219e6c0c2eda2677cc1b3789996bf3db0451aca11d,166,509,unique_sequence,exact_0818,mmseqs_0786,ECOD_X_4126,union_0368
3bpj_B,train,c07215c53a19a7a52b0ab1930ed191c7742b2b5bb9e417fd389aa39080b896a8,80,975,unique_sequence,exact_0669,mmseqs_0643,ECOD_X_6061,union_0369
3bqk_A,train,0be91cedd58d24502f1e62ab3790a3f652b70ab70bc3e943c9b9584dd9a41a7f,360,26,unique_sequence,exact_0671,mmseqs_0645,ECOD_X_4250;ECOD_X_4984,union_0370
3bwu_D,train,a06c27f9ad177cf79e2ecd13b1085bd856e9dafbcb78b04ba11bb8142547bc8e,125,132,unique_sequence,exact_0673,mmseqs_0647,ECOD_X_4212,union_0371
3bzl_D,train,bca09f86d1f3af7ed3d7398f841aa55fbb5b7595a2b2c61c9e71cbdbd2cb09ec,83,507,unique_sequence,exact_0674,mmseqs_0648,ECOD_X_4104,union_0372
3bzn_A,train,ba280341a1dda960e97fbde24bafd63f522627bd5f86b815c42a2a7be98a133a,431,267,unique_sequence,exact_0675,mmseqs_0649,ECOD_X_880,union_0373
3c0f_B,train,51e17236957efd2c2b0570f6fe82b12a0b4954bdf339ee320c4e7997f4fb65a1,91,470,unique_sequence,exact_0677,mmseqs_0650,ECOD_X_6115,union_0374
3c8w_C,train,e27247d1b3088dc72fa5826a28cdd04628aa972efcd0658f8376f7dfa721c749,255,1284,unique_sequence,exact_0680,mmseqs_0653,ECOD_X_4295,union_0375
3c9p_A,train,66ee3314f93326e173a61346d63329c95a20281051a871162d5c103d31c8f27e,123,387,unique_sequence,exact_0681,mmseqs_0654,ECOD_X_6056,union_0376
3cjs_B,train,33a333593f814f3d040bd961fa4193a633f77d206270e61965863260895d647f,72,1086,unique_sequence,exact_0682,mmseqs_0655,ECOD_X_3781,union_0377
3d1g_A,train,d75789d4440117116cb6f9c32e71fc4ba11af0335eeeebbf46978185aceadf94,366,121,unique_sequence,exact_0689,mmseqs_0662,ECOD_X_227,union_0380
5v7m_A,train,1f57cd5e21eb31eb7d07f93a3d7ecfa75a278e115e732cd0098731744ef98450,265,57,unique_sequence,exact_1230,mmseqs_1173,ECOD_X_227,union_0380
3d7a_B,train,25ddc9aa559bc0456ac5c56b82d44b35b9b93b3506afe77a3205de627fe4db8c,138,991,unique_sequence,exact_0693,mmseqs_0666,ECOD_X_882,union_0381
3dan_A,train,88f91ca001f246974c541fc8ad63d9e00a7872d5835ae43a144838a14546b02d,473,525,unique_sequence,exact_0696,mmseqs_0669,ECOD_X_149,union_0382
3dso_A,train,f4821d81b5fe046e5c0a58adec6c171d5e1781782d0c315b3c795ec87415b7e5,74,904,unique_sequence,exact_0705,mmseqs_0678,ECOD_X_3119,union_0384
3e0z_A,train,8d10d9173b055200900a1b97e7f609ec287abbf3f38c89f206052ed7c58a7698,109,1297,unique_sequence,exact_0707,mmseqs_0680,ECOD_X_3516,union_0386
3e9v_A,train,bd2c07f7df65cf17adcc14c7cfb428da30a7dd1166b160ab4eaf6536af001a75,120,209,unique_sequence,exact_0712,mmseqs_0685,ECOD_X_4072,union_0388
3emi_A,train,62bf246d89dc01a36ba8f9953aa52903340bf815275aa73e91e8a21329ab158e,116,339,unique_sequence,exact_0716,mmseqs_0689,ECOD_X_3512;ECOD_X_716,union_0389
3eoj_A,train,2b70a6633a75a7ebf3f75a63fb2b04f8bd305950b0b247594b0efbb755d762c2,366,1029,unique_sequence,exact_0718,mmseqs_0691,ECOD_X_522,union_0390
3eye_A,train,01d85581bec41ade691142dfeed05a0513c69cd7c6ada00f6391b3f2d21d61c7,168,61,unique_sequence,exact_0721,mmseqs_0694,ECOD_X_7537,union_0391
3fbl_A,train,fd0e774b9123b017b1e72ea7b9d1217758e0e568f28d2c4e5167609c907ecb4f,82,1370,unique_sequence,exact_0726,mmseqs_0699,ECOD_X_3273,union_0393
3fcn_A,train,28a6834d759c5cc79ceb89b45aba24fee39d4df142f7a8d3bd59dbb39870994b,164,1127,unique_sequence,exact_0727,mmseqs_0700,ECOD_X_3496,union_0394
3fp5_A,train,e7beb9c0851e4b2676c8ac4b802c4dd5a932f435be89d408aac730ba22f17e8a,106,936,unique_sequence,exact_0735,mmseqs_0707,ECOD_X_197,union_0397
3fpn_A,train,e605c8ae8d4773867a1d05aa4bb254f574f64041832b3a387ab32eba23cc7f8e,119,1096,unique_sequence,exact_0736,mmseqs_0708,ECOD_X_3325,union_0398
3fyb_A,train,817b1528fec364565627b4691652f3d3939bb2e3c4a50dbb642a80fad446623d,104,155,unique_sequence,exact_0739,mmseqs_0711,ECOD_X_4245,union_0401
3gmv_X,train,d3c12df472d5a9b574b7da4f0f1473cebc05e5b923852d50f8d16ad0434cb3f3,156,550,unique_sequence,exact_0750,mmseqs_0721,ECOD_X_809,union_0403
3n4i_B,train,f26ea897d1c67fa6859299d6aa622e46bf716cb6ed1711562fdf738f66decb4b,165,1056,unique_sequence,exact_0856,mmseqs_0721,ECOD_X_809,union_0403
3gwi_A,train,377f60815c7dca3f91f695e2c8290a8d4c54179613eb97490475e597a3642ac9,170,549,unique_sequence,exact_0755,mmseqs_0726,ECOD_X_267,union_0405
3h0n_A,train,0e4f1effc2b3b8e88fa0cfd83ca3ed509e983133b69c9f0f32ada7bf143e7929,188,200,unique_sequence,exact_0756,mmseqs_0727,ECOD_X_4107,union_0406
3h1d_A,train,be6b66031b04667380f850ca3a6f6094c563c2a6f0a4c5a8cbc7aef64401dbb2,405,1359,unique_sequence,exact_0757,mmseqs_0728,ECOD_X_261,union_0407
6tgk_C,train,f010d9b0c539a1e28bc7c81c2c88c0185d6e273fa97f11ef34aec59eb2a85c9a,105,969,unique_sequence,exact_1334,mmseqs_1270,ECOD_X_261,union_0407
3h8t_A,train,bd72d3216e741f87ea741c12e2aaf52f8ddbe62b489c4aa3b70bccb51f3819f0,191,782,unique_sequence,exact_0761,mmseqs_0732,ECOD_X_3077,union_0408
6eu8_A,train,950510117c6ef07fc2aca87aa25ad681d952516d94c9de7662b35f89e78c7666,196,137,unique_sequence,exact_1282,mmseqs_1220,ECOD_X_3077,union_0408
3hfw_A,train,6abdab58d8740de7621955c3d6e134bbafb5ca14f261da3c11313878d4fbe5ba,357,490,unique_sequence,exact_0764,mmseqs_0735,ECOD_X_528,union_0409
3hgl_A,train,364f7e5cd4811f70e3f1752ecb8640a757fe44fe9b4942787ecf53a05f62c8a2,85,265,unique_sequence,exact_0765,mmseqs_0736,ECOD_X_3193,union_0410
3hms_A,train,fe7c3235d339a00b9a8a820cba9d618a200c0851241c3b6adedf90178e3cacea,101,319,unique_sequence,exact_0767,mmseqs_0738,ECOD_X_390,union_0411
3ib5_A,train,ce68bdb564a769fabffce8a77636cd13af524999139d33f5c53360205c4385f9,348,433,unique_sequence,exact_0773,mmseqs_0744,ECOD_X_3535,union_0413
3ig9_C,train,e3b31142e0d081e1e787111f79e1417e351be2fb7e738d83ac9d4cf3d9633d2b,78,417,unique_sequence,exact_0775,mmseqs_0746,ECOD_X_3101,union_0415
3ii2_A,train,defce7cb4a5bbe0c4cef5c72bf695d70ef9ed2b818dbe98078aee94382a0391b,157,1280,unique_sequence,exact_0777,mmseqs_0747,ECOD_X_3123,union_0416
3iiu_M,train,a388dd649cb9d4b00df38d22ef1db6ca2575fdb0c36f4600c3946deb845293c1,151,1166,unique_sequence,exact_0778,mmseqs_0748,ECOD_X_569,union_0417
3ijw_A,train,4ca6e00e46a274b9cfde4c6e36484ff8f4807700ce965bb1b99ce0a2dc475f70,268,447,unique_sequence,exact_0779,mmseqs_0749,ECOD_X_7547,union_0418
7lao_A,train,74a3dcbbc32d4e8b10bf29edb5487246a06ed5c520ccacab13204a549b636e55,271,696,unique_sequence,exact_1360,mmseqs_0749,ECOD_X_7547,union_0418
3im3_A,train,decd44637a3963afa1383672c77a2a2f51efa812ba0e45807b91abec2d9e78ee,50,340,unique_sequence,exact_0783,mmseqs_0753,ECOD_X_541,union_0419
3ipf_A,train,127a8b98671731b46b3368701bb1b6b05af27c1c962c8db6b632751d8a389d9c,71,553,unique_sequence,exact_0787,mmseqs_0757,ECOD_X_3112,union_0420
3it4_B,train,a645e191598f847076de9565ae97516fb092f9d147d04cbc51e8f53bb70cdcba,205,618,unique_sequence,exact_0789,mmseqs_0759,ECOD_X_3117,union_0421
3jv1_A,train,9b1c9b4fe2f93c81050c79ebe18d28ddaca0753b49808d6ea6e2a07b5e0a6e15,182,1325,unique_sequence,exact_0797,mmseqs_0767,ECOD_X_897,union_0424
6gus_A,train,0ddd71bca0f6b20c9a8b847acf4d6c12aeda95af883c24884aa0308dbf8ff35e,155,511,unique_sequence,exact_1289,mmseqs_1226,ECOD_X_897,union_0424
3jz9_A,train,009e4e280e5137607401078bfe1d81721f74a25cfa7bc435764a516a1af6f2f6,197,959,unique_sequence,exact_0798,mmseqs_0768,ECOD_X_3838,union_0425
3k5j_A,train,3311000a566207e607e4a0ae0e286745bf7dca857349b78010334ba8798eed29,183,1091,unique_sequence,exact_0799,mmseqs_0769,ECOD_X_642,union_0426
3ka5_A,train,ade7be286760b76ca2b5cbd4b7d3c3214a434ee29634611e3b98c568cee5de96,65,565,unique_sequence,exact_0800,mmseqs_0770,ECOD_X_3097,union_0427
3kby_A,train,cceabbf56f069b082fbc72cabbe832a5eaccc67bc2890f894c37284ff3f8f7ea,145,573,unique_sequence,exact_0802,mmseqs_0772,ECOD_X_3302,union_0428
3kz5_E,train,86b77ccfb09d29466cbf045210cf570b4d61600be692926df92826b49e5f8eb2,52,815,unique_sequence,exact_0808,mmseqs_0777,ECOD_X_3433,union_0430
3kz7_A,train,b217e49f397547b07c0e973cf17e59108a87f52719efbb40bb3c42c446cf5e66,119,1155,unique_sequence,exact_0809,mmseqs_0778,ECOD_X_284,union_0431
3l32_A,train,6b2f8e75ff899af98f230c252dab2a7ebfd3355c6ecdf412798280944d47197c,45,439,unique_sequence,exact_0812,mmseqs_0780,ECOD_X_3839,union_0432
3l51_B,train,565ea2dd8f94565eda46ccb5e58622bece3cd72c3d79b0b051d028d4988eab59,166,75,unique_sequence,exact_0814,mmseqs_0782,ECOD_X_874,union_0433
3l9a_X,train,eb7fbb80a5e4a47f6852ab049a4aabf4cfca6d0a5fce6e77508ba7f214aaa508,88,497,unique_sequence,exact_0816,mmseqs_0784,ECOD_X_3120,union_0434
3lpc_A,train,2fb72e1bb492c4c66ce517bb821d77023982a343ce4e2e211062279c87622f7f,340,976,unique_sequence,exact_0826,mmseqs_0794,ECOD_X_2499,union_0435
3lq9_A,train,287e29b2d1b7ce3c19cd372f000068c5d87f142dcd8eccbc0af1f20484fd1d78,134,315,unique_sequence,exact_0828,mmseqs_0796,ECOD_X_3118,union_0436
3lwx_A,train,6b04510cf7b665ab7d8ec9b955dd7332f7f5c5c40954f8c5dc92ae131dbf617d,199,187,unique_sequence,exact_0833,mmseqs_0801,ECOD_X_3518,union_0437
3lyf_D,train,27155f90f7bcaaac7b9a539f98f2101d4152d61c795dbcd7b60bbf3dae9031aa,245,274,unique_sequence,exact_0835,mmseqs_0803,ECOD_X_3143,union_0438
4j4r_A,train,5705f391c048cf19b6c7c4222f239ac117edf0ff59b718734f812969802a3361,248,1101,unique_sequence,exact_1017,mmseqs_0803,ECOD_X_3143,union_0438
3lyy_A,train,4894348e33058a1735a6a75b996d1335be61fdca990d16a763617aba7801acdd,107,882,unique_sequence,exact_0836,mmseqs_0804,ECOD_X_3114,union_0439
3m5q_A,train,403bf3f6650f70a712d361a3088d93faa255a4fcdffab0cc2547a0df428f4ad4,357,481,unique_sequence,exact_0838,mmseqs_0806,ECOD_X_136,union_0440
3m66_A,train,763b1f72b9ed7b2c383f9eafe8181cdb53b3e661eb8cb8f75369939dc8240856,270,548,unique_sequence,exact_0839,mmseqs_0807,ECOD_X_3238,union_0441
3m7a_A,train,699eafe0dc526aa720f677c998149caa00ed935285b90701ca17870fa6924657,140,1320,unique_sequence,exact_0841,mmseqs_0809,ECOD_X_3127,union_0442
3mcb_B,train,e541045ae9618ccc3e236d89c0e5da427841000ce947ffa58b7f0f14afe84639,58,31,unique_sequence,exact_0842,mmseqs_0810,ECOD_X_3124,union_0443
3mmy_D,train,ca9d512cb822d402fbc7d9d04fcd8927cdaaf1a171e9ec2a6de94d88bc433d05,56,723,unique_sequence,exact_0848,mmseqs_0816,ECOD_X_3136,union_0445
3msw_A,train,84a1054bbd091696c163d96ba07a043744846bdc7e5f2113011974093e4fdf14,145,945,unique_sequence,exact_0852,mmseqs_0819,ECOD_X_3347,union_0447
3mx7_A,train,f6a5c1b7d29d9527c2e97abc5eb3fbe57ba633e0420f480f77f0d2dac088ab1c,90,1143,unique_sequence,exact_0854,mmseqs_0821,ECOD_X_3459,union_0448
3nke_B,train,06583bf01de5c23f0f541f07cddb4bfae975bcd50bdbb7c227143bbc4ea7af36,200,323,unique_sequence,exact_0862,mmseqs_0828,ECOD_X_3239,union_0451
3nrl_B,train,b1b4a88ec74f5c1a52d271d13a4b162fa58d728090a681c6da23c83b5f06715e,81,1332,unique_sequence,exact_0866,mmseqs_0832,ECOD_X_3158,union_0452
3obl_B,train,5aa3226d6eefad794223afa155ff7e1c817ad5f84ca93b78382a78e4f5edead4,132,1000,unique_sequence,exact_0875,mmseqs_0840,ECOD_X_3188,union_0453
4gk9_A,train,5c3f45967a03f1b14c8dacefd5b835228dfe1c5e8131c914013663ec4f7bd562,279,705,unique_sequence,exact_1003,mmseqs_0965,ECOD_X_3188,union_0453
3ofg_B,train,7e1ff71ccbad3e491992fe14b7089f41b5ab02b566a7db8d0270e5c56c443c5a,95,117,unique_sequence,exact_0876,mmseqs_0841,ECOD_X_3122,union_0454
3ol3_A,train,e14900bfa6e03679ecdd2099689abad8ed05e80c45d2162d87096c35dcc724e4,107,1162,unique_sequence,exact_0879,mmseqs_0844,ECOD_X_3716,union_0455
3omd_B,train,49a458cd6b003b74d39a8da27b729daaaf5d378fd9c171f6dd59034ab8d9af69,145,99,unique_sequence,exact_0880,mmseqs_0845,ECOD_X_3472,union_0456
3on9_A,train,021c6ac40875107f6acc652f6d6bb7c3151a9f13dfa51805cf20a0c68152afa1,163,1222,unique_sequence,exact_0881,mmseqs_0846,ECOD_X_527,union_0457
3pes_A,train,83826899ca9d32ee3d64a2e35c84b991ab8996515d2bd5a389201c989a91dc4d,85,1289,unique_sequence,exact_0892,mmseqs_0857,ECOD_X_3172,union_0462
3pf6_A,train,733b0756828365424cbe022495b7f3d6f969cb7dba9ff925266cbd1a50d7b87b,62,456,unique_sequence,exact_0893,mmseqs_0858,ECOD_X_6100,union_0463
3pkz_A,train,4348858dbb971a505754069ebddc22b60b434742563b1a4512d3679111eabb5c,124,912,unique_sequence,exact_0894,mmseqs_0859,ECOD_X_7565,union_0464
3pt1_A,train,09170841e27061326f26ec0e03abd1e779d69ad77cc0d2c322c68638811b5e47,471,716,unique_sequence,exact_0896,mmseqs_0861,ECOD_X_4009;ECOD_X_7583,union_0465
3pvh_A,train,849aab34e5f6b924022c0861ef7755c89cd9961b25f6afe2101825dbcf5ff97b,153,208,unique_sequence,exact_0897,mmseqs_0862,ECOD_X_3105,union_0466
3q1c_A,train,9050eae6402d3194b2e2bfe6d91fc621d4e20c0f728f826e5abd4a6c7f1c8448,360,1158,unique_sequence,exact_0900,mmseqs_0865,ECOD_X_3180;ECOD_X_3667,union_0467
3qc7_A,train,da71d416d2c70b5aa82fd53d311e07756206ef91b0a43519f49cbe01aa7726cb,179,829,unique_sequence,exact_0903,mmseqs_0868,ECOD_X_3176,union_0468
3qfl_A,train,4a111af2b53de007c7aa64ec7ed54cd705c567f3998fe86a168c6ddb6719e4a0,115,1102,unique_sequence,exact_0904,mmseqs_0869,ECOD_X_4268,union_0469
3rjs_A,train,10380612462d0f58835ad69f2a387738331d2b09ef0039c5061464bb8a38687e,89,652,unique_sequence,exact_0906,mmseqs_0871,ECOD_X_864,union_0470
3rlk_A,train,d2f4a97da9d86b980a15f1b407531624363f32e7c449b2fdebeb68182e89c481,192,978,unique_sequence,exact_0908,mmseqs_0873,ECOD_X_3200,union_0472
3rmq_A,train,bd8c82dcf2b59fd8e2de782af4990dc7c45e5ae5109beb14f870b87102b69615,116,717,unique_sequence,exact_0909,mmseqs_0874,ECOD_X_3185,union_0473
3rxy_A,train,06ebc82b7191d920b5d6f5f9c14e7f938491c0fceb61f590e6d457cfd233643e,278,990,unique_sequence,exact_0912,mmseqs_0876,ECOD_X_7509,union_0474
3se9_G,train,959476541a0047178908db249c4148019be1d2a2f01f8b8f71675a1c242ea0a1,353,1335,matched_original_atlas_neq,exact_0913,mmseqs_0877,ECOD_X_1061;ECOD_X_259,union_0475
3tgt_A,train,959476541a0047178908db249c4148019be1d2a2f01f8b8f71675a1c242ea0a1,353,396,matched_original_atlas_neq,exact_0913,mmseqs_0877,ECOD_X_1061;ECOD_X_259,union_0475
3shg_B,train,e56d360d4f0666a545e50f83624cd7e91f49f4124dbaf4cab55b440b0b219052,61,857,unique_sequence,exact_0915,mmseqs_0879,ECOD_X_3419,union_0477
3t4r_A,train,dc9cc251c3e6f5ca09ff14221bfc35449934e80003977fac443d816507134124,81,685,unique_sequence,exact_0917,mmseqs_0880,ECOD_X_3571,union_0478
3t7h_B,train,c8afd43d32eef715a756b45784ed2d8dd0b5cf0920d6753beb355e584143b3d3,291,469,unique_sequence,exact_0918,mmseqs_0881,ECOD_X_3351,union_0479
4gsj_A,train,32006ed037c6b98672a190288889772a480002b21da7edbb6f477680598c9e1e,291,351,unique_sequence,exact_1006,mmseqs_0881,ECOD_X_3351,union_0479
3t7z_A,train,f0c5fbf8bccde3172d63ddca0029405a4d27dc9a678b8db31dac1155d518f435,119,563,unique_sequence,exact_0919,mmseqs_0882,ECOD_X_3407,union_0480
3tvj_I,train,263414f30b4d96f2063fd99ae52fafc290c06db138dba7f5750d68e3663e5f46,38,9,unique_sequence,exact_0923,mmseqs_0886,ECOD_X_356,union_0483
3txs_C,train,aaf6374b08326d6cc53a4729460234b59e12a272323bd77650aebd23366a61ff,94,1253,unique_sequence,exact_0924,mmseqs_0887,ECOD_X_3713,union_0484
3u5v_A,train,fb9971c3a55416f7343ccd8a712a550aac7041c72130dcd2f59419c058377000,76,1046,unique_sequence,exact_0925,mmseqs_0888,ECOD_X_105,union_0485
3ueb_E,train,d06b88fca6d66d0b8b2bf9ddc5ff25ab5baa8e69b98230cab219796f3ed5537b,110,1021,unique_sequence,exact_0927,mmseqs_0890,ECOD_X_878,union_0486
3ush_B,train,db26840b0c967c8191147a330102333a6bf47b0452fb15fd07f3adc00a12fd2a,129,656,unique_sequence,exact_0928,mmseqs_0891,ECOD_X_3216,union_0487
