protein,contact_record_present,mapping_accepted,status,error,mapping_status,alignment_identity,input_coverage,experimental_method,resolution_angstrom,pdb_file,contact_source_json,pdb_atom_count_first_model,water_primary_eligible,water_eligibility_reason,target_chain_ids,n_target_heavy_atoms,n_target_polar_atoms,n_foreign_chain_polar_atoms,n_ordinary_contact_edges,n_nonlocal_contact_edges,n_contact_communities,n_ecod_labeled_residues,n_ecod_domains,all_water_count,occupancy_pass_count,bfactor_pass_count,retained_water_count,excluded_foreign_chain_contact_count,protein_bfactor_median,protein_bfactor_scaled_mad,water_bfactor_limit
3kby_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kby.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2611.0,True,eligible,A,1195.0,414.0,400.0,635.0,348.0,8.0,142.0,1.0,185.0,185.0,129.0,58.0,6.0,15.12,4.966709999999999,30.020129999999995
3kd4_A,True,True,ok,,aligned,1.0,0.9980237154150198,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kd4.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,8947.0,True,eligible,A,3848.0,1412.0,1396.0,2442.0,1435.0,15.0,505.0,3.0,1095.0,1095.0,567.0,263.0,15.0,21.994999999999997,5.300295000000004,37.89588500000001
3kde_C,True,True,ok,,aligned,1.0,0.961038961038961,X-RAY DIFFRACTION,1.74,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kde.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1079.0,True,eligible,C,566.0,209.0,174.0,281.0,140.0,13.0,74.0,1.0,107.0,107.0,99.0,36.0,20.0,28.875,6.597570000000001,48.66771
3kef_B,True,True,ok,,aligned,1.0,0.9478527607361963,X-RAY DIFFRACTION,1.7,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kef.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,5268.0,True,eligible,B,2383.0,896.0,896.0,1561.0,946.0,10.0,309.0,3.0,460.0,460.0,418.0,183.0,8.0,19.82,7.501956000000001,42.325868
3klr_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,0.88,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3klr.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1254.0,True,eligible,A,973.0,360.0,0.0,606.0,359.0,8.0,125.0,1.0,265.0,243.0,57.0,47.0,0.0,9.33,2.5648980000000003,17.024694
3kvd_D,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kvd.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,2017.0,True,eligible,D,1828.0,693.0,0.0,1308.0,827.0,8.0,242.0,2.0,189.0,189.0,119.0,97.0,0.0,25.985,6.115724999999999,44.332175
3kz5_E,True,True,ok,,aligned,1.0,0.9230769230769231,X-RAY DIFFRACTION,1.58,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kz5.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1292.0,True,eligible,E,376.0,141.0,275.0,187.0,94.0,6.0,48.0,1.0,171.0,171.0,72.0,22.0,3.0,17.810000000000002,5.337360000000003,33.822080000000014
3kz7_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.95,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3kz7.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1172.0,True,eligible,A,936.0,333.0,0.0,578.0,343.0,7.0,119.0,1.0,171.0,171.0,110.0,86.0,0.0,25.445,8.762166,51.731498
3l1e_A,True,True,ok,,aligned,1.0,0.9905660377358491,X-RAY DIFFRACTION,1.15,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l1e.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,936.0,True,eligible,A,835.0,319.0,0.0,414.0,207.0,15.0,105.0,1.0,94.0,94.0,46.0,42.0,0.0,11.29,3.9585419999999996,23.165625999999996
3l2a_A,True,True,ok,,aligned,1.0,0.9767441860465116,X-RAY DIFFRACTION,1.71,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l2a.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,1091.0,True,eligible,A,984.0,353.0,0.0,575.0,326.0,10.0,126.0,1.0,93.0,93.0,79.0,59.0,0.0,22.950000000000003,8.309973,47.879919
3l32_A,True,True,ok,,aligned,1.0,0.9777777777777777,X-RAY DIFFRACTION,1.5,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l32.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,793.0,True,eligible,A,367.0,130.0,133.0,171.0,86.0,4.0,44.0,1.0,51.0,51.0,12.0,7.0,0.0,17.25,5.248403999999998,32.995211999999995
3l4h_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l4h.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,978.0,True,eligible,A,902.0,322.0,0.0,474.0,259.0,7.0,109.0,2.0,72.0,72.0,71.0,62.0,0.0,20.91,7.442652000000001,43.237956
3l4p_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.45,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l4p.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,8349.0,True,eligible,A,6814.0,2510.0,0.0,5109.0,3298.0,13.0,907.0,5.0,1443.0,1432.0,336.0,313.0,0.0,8.87,3.1579379999999984,18.343813999999995
3l51_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.51,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l51.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2955.0,True,eligible,B,1324.0,487.0,435.0,771.0,442.0,11.0,166.0,1.0,379.0,379.0,224.0,96.0,7.0,15.0,5.811792,32.435376
3l84_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.36,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l84.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,5654.0,True,eligible,A,4901.0,1759.0,0.0,3360.0,2099.0,9.0,632.0,3.0,737.0,737.0,215.0,193.0,0.0,9.22,2.624201999999999,17.092605999999996
3l9a_X,True,True,ok,,aligned,1.0,0.9204545454545454,X-RAY DIFFRACTION,1.3,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3l9a.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,805.0,True,eligible,X,671.0,234.0,0.0,370.0,211.0,5.0,81.0,1.0,127.0,127.0,15.0,14.0,0.0,6.83,1.2602099999999994,10.610629999999999
3lae_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.45,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lae.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,741.0,True,eligible,A,630.0,235.0,6.0,371.0,212.0,8.0,78.0,1.0,71.0,71.0,41.0,31.0,1.0,18.21,8.450820000000002,43.56246000000001
3las_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.4,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3las.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2864.0,True,eligible,B,1267.0,469.0,463.0,720.0,391.0,13.0,166.0,1.0,324.0,323.0,180.0,71.0,22.0,10.94,3.676847999999998,21.970543999999993
3lbl_A,True,True,ok,,aligned,1.0,0.9894736842105263,X-RAY DIFFRACTION,1.6,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lbl.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,2570.0,True,eligible,A,766.0,267.0,482.0,406.0,221.0,7.0,94.0,1.0,296.0,296.0,68.0,22.0,4.0,17.525,4.4329740000000015,30.823922000000003
3ldu_A,True,True,ok,,aligned,1.0,0.9792207792207792,X-RAY DIFFRACTION,1.7,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3ldu.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3383.0,True,eligible,A,3085.0,1084.0,0.0,1848.0,1100.0,14.0,377.0,3.0,206.0,206.0,191.0,182.0,0.0,28.63,9.162467999999999,56.11740399999999
3let_B,True,True,ok,,aligned,1.0,0.9872611464968153,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3let.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,9738.0,True,eligible,B,2353.0,897.0,872.0,1460.0,843.0,13.0,310.0,2.0,514.0,514.0,512.0,211.0,13.0,24.62,10.363374000000002,55.71012200000001
3lgb_B,True,True,ok,,aligned,1.0,0.9948453608247423,X-RAY DIFFRACTION,1.54,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lgb.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3641.0,True,eligible,B,1590.0,584.0,537.0,880.0,497.0,9.0,193.0,1.0,496.0,496.0,282.0,118.0,7.0,20.75,7.123893000000001,42.121679
3lk7_A,True,True,ok,,aligned,1.0,0.9933481152993349,X-RAY DIFFRACTION,1.5,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lk7.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3792.0,True,eligible,A,3380.0,1231.0,0.0,2328.0,1435.0,7.0,448.0,3.0,401.0,401.0,357.0,278.0,0.0,21.64,6.679113000000001,41.677339
3lkt_Q,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.65,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lkt.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,23720.0,True,eligible,Q,1881.0,691.0,6929.0,1109.0,636.0,22.0,238.0,1.0,2759.0,2759.0,1089.0,85.0,37.0,17.34,2.6835060000000004,25.390518
3ll7_A,True,True,ok,,aligned,1.0,0.9780487804878049,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3ll7.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3547.0,True,eligible,A,3159.0,1116.0,0.0,1909.0,1115.0,17.0,401.0,4.0,357.0,357.0,238.0,184.0,0.0,13.23,5.737662000000001,30.442986000000005
3lpc_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.7,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lpc.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2889.0,True,eligible,A,2498.0,954.0,0.0,1943.0,1266.0,8.0,340.0,1.0,365.0,365.0,94.0,93.0,0.0,10.89,2.846592,19.429776
3lpe_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.9,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lpe.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,4745.0,True,eligible,B,458.0,166.0,1434.0,271.0,156.0,3.0,59.0,1.0,349.0,349.0,299.0,34.0,10.0,30.695,8.309973,55.624919
3lq9_A,True,True,ok,,aligned,1.0,0.9552238805970149,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lq9.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2124.0,True,eligible,A,970.0,358.0,345.0,570.0,319.0,14.0,128.0,1.0,203.0,203.0,198.0,83.0,2.0,24.435000000000002,10.934175000000005,57.23752500000002
3lti_A,True,True,ok,,aligned,0.9927007299270073,0.9256756756756757,X-RAY DIFFRACTION,1.6,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lti.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,2695.0,True,eligible,A,2207.0,803.0,0.0,1253.0,730.0,8.0,270.0,2.0,378.0,378.0,179.0,140.0,0.0,12.55,3.454458,22.913374
3lur_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.81,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lur.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,4054.0,True,eligible,B,1235.0,442.0,844.0,738.0,425.0,8.0,158.0,1.0,322.0,322.0,138.0,41.0,6.0,13.64,2.8910700000000014,22.313210000000005
3luu_A,True,True,ok,,aligned,1.0,0.8811881188118812,X-RAY DIFFRACTION,1.93,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3luu.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,754.0,True,eligible,A,707.0,256.0,0.0,382.0,210.0,8.0,89.0,1.0,45.0,45.0,29.0,25.0,0.0,20.1,6.523440000000003,39.67032000000001
3lvu_D,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.79,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lvu.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,8779.0,True,eligible,D,1997.0,740.0,2176.0,1260.0,747.0,10.0,258.0,1.0,726.0,726.0,674.0,141.0,5.0,13.48,5.559749999999999,30.159249999999997
3lwx_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.1,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lwx.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1907.0,True,eligible,A,1519.0,556.0,0.0,992.0,597.0,10.0,199.0,1.0,370.0,364.0,91.0,88.0,0.0,9.37,2.4759419999999985,16.797825999999993
3lx5_A,True,True,ok,,aligned,1.0,0.9522058823529411,X-RAY DIFFRACTION,1.9,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lx5.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2188.0,True,eligible,A,2027.0,747.0,0.0,1268.0,756.0,9.0,259.0,2.0,112.0,112.0,90.0,85.0,0.0,16.15,3.6916739999999977,27.225021999999992
3lyf_D,True,True,ok,,aligned,1.0,0.9714285714285714,X-RAY DIFFRACTION,1.93,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lyf.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,8197.0,True,eligible,D,1856.0,686.0,2100.0,1148.0,681.0,7.0,238.0,1.0,616.0,616.0,558.0,101.0,6.0,26.555,7.361108999999999,48.638327
3lyy_A,True,True,ok,,aligned,1.0,0.9532710280373832,X-RAY DIFFRACTION,1.9,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/3lyy.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1839.0,True,eligible,A,776.0,299.0,290.0,444.0,243.0,6.0,102.0,1.0,304.0,304.0,234.0,103.0,11.0,16.61,7.613150999999998,39.44945299999999
